Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3VoUqjaOkOpG3zq9tnGnRg,"Enyém, tied, miénk","Oly sokáig voltunk lenn","Hobo Blues Band",1982-04-26,183506,26,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T04:51:42Z,"","Hungaroton",0.541,0.645,10,-13.194,0,0.0929,0.00822,0,0.0818,0.816,137.411,4
spotify:track:4okrwo7B5m3UEB9GJZaZGN,"Érzés","Edda művek 3.","EDDA Művek",1997-10-01,260493,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T05:04:36Z,"","Hungaroton",0.259,0.481,9,-10.374,0,0.046,0.141,0.00174,0.14,0.241,151.791,4
spotify:track:3krZJI1gvG6S6hPgkA58WO,"Tanulj meg sírni!","Mindörökké","Dinamit",1995-09-01,281666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T05:07:22Z,"","Hungaroton",0.39,0.716,11,-8.732,0,0.0428,0.000494,0.0355,0.342,0.381,137.502,4
spotify:track:0cSYOSiN8T5GX3m7KMasKo,"Bonnie and Clyde","A remalom visszatér","Kerozin",2006-03-31,245733,31,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T05:19:50Z,"","Magneoton",0.537,0.956,9,-5.302,1,0.0525,0.0193,0.0000182,0.723,0.454,138.024,4
spotify:track:0yn48AF0Sw9aWYSDDXxT2M,"Nehéz lehet hősnek lenni","Visszaesők","Sing Sing",2015-07-30,271720,20,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T05:58:38Z,"","Hammer Records (HMR Music Kft.)",0.632,0.868,5,-5.228,0,0.0507,0.00143,0,0.232,0.521,128.059,4
spotify:track:5MppzDhcRKoyZconwqpAvR,"Soha nem elég","A zöld, a bíbor és a fekete","Sandor Bencsik;Pandora's Box",1995-10-01,253933,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T05:58:43Z,"","Hungaroton",0.595,0.749,4,-9.587,0,0.0432,0.00132,0.00744,0.0418,0.616,129.371,4
spotify:track:0m4fDhLuaadQHjmi7TJMAX,"Csoda Történt!","Csoda Történt","P. Mobil",2017-08-12,261907,26,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T06:32:01Z,"","GrundRecords",0.586,0.851,0,-5.316,1,0.0248,0.146,0.0268,0.129,0.413,75.02,4
spotify:track:6st1IukLWnrAXisaqPmYdo,"Közeli helyeken","Aranyalbum","Bikini",1996-09-01,242200,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T06:46:23Z,"","Hungaroton",0.638,0.438,4,-12.567,0,0.0404,0.335,0,0.103,0.172,139.972,4
spotify:track:5pPShkcAM62UyY4zqxN2kW,"Szél","Pangea - re-release","Pandora's Box",2014-06-16,278080,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T16:38:15Z,"","Hammer Records (HMR Music Kft.)",0.515,0.787,2,-3.617,0,0.0425,0.00169,0.00077,0.108,0.559,117.961,4
spotify:track:0M7wocaDBuHcb83IokYQYP,"Rocktóber - Remake","Színe-Java","P. Mobil",1999-06-21,185720,23,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-09T21:16:16Z,"","GrundRecords",0.581,0.818,2,-8.024,1,0.0494,0.000626,0.00019,0.14,0.624,125.001,4
spotify:track:7BjhPdha55imGiHva13bCY,"Angyallány","Best of V'Moto-Rock: Várj míg felkel majd a Nap","V'Moto Rock",1991-08-01,248000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T02:38:20Z,"","Hungaroton",0.614,0.529,0,-14.883,1,0.0331,0.581,0.0274,0.0745,0.435,157.009,4
spotify:track:3lI9OSkFTnc2PLsFSNgBMI,"Őshaza","Honfoglalás (Rock Változat)","P. Mobil",1996-04-18,227306,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T02:50:23Z,"","GrundRecords",0.516,0.375,0,-11.242,0,0.0277,0.122,0.00589,0.168,0.213,137.999,3
spotify:track:0H4RwGNg8JmxlBOmf66vvE,"A Szerelmedtől Lettem Ilyen","Mi Van Veled? Semmi?","Junkies",2012-01-01,250551,33,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T03:01:47Z,"","1G Records",0.491,0.934,5,-4.304,1,0.0469,0.0000448,0.00745,0.19,0.445,96.049,4
spotify:track:1UaHFEilz0o8DHHqNVM4eI,"Örökké Álom","Újratervezés","Rómeó Vérzik",2017-07-19,289000,29,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T03:16:43Z,"","GrundRecords",0.581,0.879,6,-4.294,1,0.0373,0.00461,0,0.12,0.319,98.018,4
spotify:track:6WuiHEsxlZWoiwthUDbXhm,"Vár a gyár","Magyarország - Motorország","Blues Company",2002,281546,14,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T03:43:57Z,"","Blues Company",0.489,0.903,9,-5.894,1,0.0763,0.046,0.0207,0.987,0.742,165.017,4
spotify:track:6tCQwBRwHbLXsDgF0v7ots,"Édes évek","Best of Első Emelet - A film forog tovább …","Első Emelet",2000-11-01,283773,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T04:04:53Z,"","Hungaroton",0.709,0.74,9,-8.655,0,0.0461,0.171,0.00224,0.253,0.962,134.283,4
spotify:track:06qhikVzFA9pVMJABJHAMb,"Ne zavarjon senki","Minden viharon át","Vörös István;Prognózis",1995-12-01,257160,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T04:59:04Z,"blues rock","Hungaroton",0.497,0.792,2,-3.894,1,0.0412,0.0101,0.249,0.305,0.563,136.223,4
spotify:track:1J3jfOrEMSZsMkxferuetm,"A hűtlen: A hutlen","Edda művek 2.","EDDA Művek",1995-09-01,244266,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-10T05:22:53Z,"","Hungaroton",0.509,0.404,0,-14.165,1,0.0479,0.499,0,0.235,0.487,169.992,4
spotify:track:3sIlzDsnTKG0refM825CSw,"A férfi megy, a nõ marad","Aranyalbum","Bikini",1996-09-01,237933,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T02:56:52Z,"","Hungaroton",0.599,0.657,5,-10.521,1,0.0281,0.0274,0.0000146,0.102,0.454,150.963,4
spotify:track:1IkXUJzXZjFcFFkXyuf04u,"Valamiben hinni kell","Összezárva '89/'99 - Bűn az élet","Sing Sing",2007-06-05,266093,16,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T03:15:13Z,"","Hammer Records (HMR Music Kft.)",0.602,0.768,11,-5.84,0,0.0375,0.235,0.000341,0.362,0.533,117.722,4
spotify:track:6iZoHZSbqCwpWbGuAkIEjO,"Fekszem az ágyon","Best of V'Moto-Rock: Várj míg felkel majd a Nap","V'Moto Rock",1991-08-01,207000,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T03:23:40Z,"","Hungaroton",0.632,0.863,0,-12.416,1,0.0429,0.204,0.0132,0.0686,0.972,80.158,4
spotify:track:0SLgcfuKpxyESfTlgygTNm,"Azok a boldog szép napok","Azok a 80-as évek... II.","Bertalan Hirlemann;BEATRICE",2023-06-02,197826,11,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T03:43:30Z,"","Hungaroton",0.791,0.709,9,-6.346,1,0.0327,0.0126,0,0.0603,0.96,119.943,4
spotify:track:0hOfN7f8XSTYMH0vRgQxAQ,"Féltelek …","Azok a 80-as évek... II.","Tibor Bokor;Color",2023-06-02,253786,9,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T04:04:07Z,"","Hungaroton",0.428,0.301,8,-13.938,1,0.0296,0.648,0.000458,0.121,0.216,85.302,4
spotify:track:7MH0s41SKVsJXfVGUVTQ0M,"Tinédzser dal","Mindörökké","Dinamit",1995-09-01,203226,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T04:26:59Z,"","Hungaroton",0.683,0.637,2,-5.553,0,0.0278,0.222,0.00000775,0.0653,0.729,102.28,4
spotify:track:3R8YKPZopRDYDLDq9G09b6,"Megüssem, vagy ne üssem","Aranyalbum","Bikini",1996-09-01,213666,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T05:43:25Z,"","Hungaroton",0.545,0.663,7,-8.194,1,0.0252,0.0214,0.000207,0.0919,0.508,85.867,4
spotify:track:29HhwKd1IepOtVyE6WbOme,"A hűtlen","Best of Edda (1980-1990)","EDDA Művek",1990-08-01,245906,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T09:30:32Z,"","Hungaroton",0.636,0.329,0,-17.016,1,0.0369,0.449,0,0.237,0.531,84.419,4
spotify:track:6qqMO2ZMIAblgHZgFkMLGI,"Elhagyom a várost","Edda művek","István Slamovits;EDDA Művek",1995-09-01,283306,15,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T09:33:45Z,"","Hungaroton",0.695,0.488,7,-12.488,1,0.0267,0.12,0.0513,0.427,0.641,105.898,3
spotify:track:59rOYKaDVfKF8E5OvIMmJc,"Da Da Da","Tartály (Rock Best Of)","Kerozin",2016-12-10,196176,25,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T09:45:44Z,"","E.Z.S. Music",0.615,0.964,9,-3.706,1,0.0501,0.00261,0.00145,0.137,0.91,143.996,4
spotify:track:5jIq25Nwn6EGQf5lNQrC2l,"Ott van a híd","Mindörökké","Dinamit",1995-09-01,224733,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T13:14:23Z,"","Hungaroton",0.537,0.807,9,-8.015,1,0.0294,0.000416,0.0177,0.154,0.844,85.229,4
spotify:track:3FmMOToOKlEN59bM9WlzCB,"Még, Még, Még!","Újratervezés","Rómeó Vérzik",2017-07-19,226000,28,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T13:47:04Z,"","GrundRecords",0.448,0.909,11,-3.645,1,0.0694,0.000969,0.0000109,0.298,0.615,180.023,4
spotify:track:6woM6M5pUDUCJb38Av4qA8,"Amíg élünk","a három...","Rómeó Vérzik",2013-10-21,221573,19,false,31rpowy4sdgjueopedqjacrdo6w4,2024-07-11T14:19:43Z,"","EDGE Records (HMR Music Kft.)",0.452,0.632,4,-6.145,0,0.0715,0.485,0,0.0909,0.307,185.916,4
