Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4pbzF8W8RnqlN5epqkI1Qf,"Oxygène, Pt. 4","Oxygène","Jean-Michel Jarre",1976-12-05,246000,59,false,,1970-01-01T00:00:00Z,"new age,electronic,space music","Disques Dreyfus",0.476,0.786,7,-6.591,0,0.0374,0.38,0.334,0.56,0.672,189.086,3
spotify:track:5b3C40EzC5DBit14cLfby8,"Dream On","2XS","Nazareth",1982-02-01,204826,55,false,,1970-01-01T00:00:00Z,"hard rock","Salvo",0.405,0.482,2,-6.484,1,0.0272,0.148,0,0.0816,0.449,148.64,4
spotify:track:52Ed6pOlMFwFPXMQONqKrc,"Perplexagon Part 3","Perplexagon","Kebu",2020-01-03,327453,31,false,,1970-01-01T00:00:00Z,"synthwave","ZYX Music",0.284,0.892,4,-7,0,0.0458,0.000445,0.905,0.0563,0.107,136.006,4
spotify:track:2JNzo5lIfJNFXV1ttcLD7r,"I Can Be That Woman","Voyage","ABBA",2021-11-05,241893,46,false,,1970-01-01T00:00:00Z,"","Polar Music International AB",0.588,0.358,10,-11.302,1,0.0337,0.837,0,0.106,0.366,133.932,4
spotify:track:2aWN4von4OYYH3QzxKAO1D,"Back to L.A.","Never Say Never","Sari Schorr",2018-10-05,212320,33,false,,1970-01-01T00:00:00Z,"blues rock,modern blues,blues","Manhaton Records",0.579,0.789,4,-6.437,1,0.0289,0.0012,0,0.0988,0.651,112.994,4
spotify:track:71G50gDC8L1ADs2MFPTMhx,"Sweet Mary C","The Last Great Hope","Electric Mary",2014-11-03,184093,38,false,,1970-01-01T00:00:00Z,"blues rock","Listenable records",0.313,0.889,5,-4.108,1,0.0438,0.000848,0.00952,0.235,0.329,88.913,4
spotify:track:7aooTRU7L8svvHOo40ISkX,"Heart’s Grown Cold - 2010 Remaster","Malice in Wonderland","Nazareth",1980-02-15,253680,39,false,,1970-01-01T00:00:00Z,"hard rock","Salvo",0.378,0.473,7,-7.978,1,0.0323,0.181,0.000063,0.42,0.351,140.764,4
spotify:track:71cWHhV018hztNkCC45Ayo,"Heartbreak Station","Heartbreak Station","Cinderella",1990-01-01,268840,53,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","Island Mercury",0.597,0.51,7,-9.5,1,0.0283,0.326,0.0539,0.0554,0.288,114.729,4
spotify:track:45VG6m5fYU3rIMT7dnBq9h,"Brick England","Electronica 2: The Heart of Noise","Jean-Michel Jarre;Pet Shop Boys",2016-05-06,241000,45,false,,1970-01-01T00:00:00Z,"new age,electronic,space music,synthpop,new wave","Columbia",0.539,0.837,1,-6.812,1,0.0357,0.0297,0.0347,0.0979,0.393,112.006,4
spotify:track:0MJwW8ZEUb1WSScqOjSRxI,"Holy Water","WhoCares","Tony Iommi;Ian Gillan;Who Cares;Steve Morris;Michael Lee Jackson",2012-07-13,419986,37,false,,1970-01-01T00:00:00Z,"musicals,glitch,arena rock,aor","earMUSIC",0.331,0.759,2,-5.228,1,0.0429,0.119,0.091,0.131,0.0836,82.002,4
spotify:track:1TeKDrgczhz1UvfpjzyjHD,"Limbo Man","Mojo Skyline","The Dust Coda",2021-03-26,263156,36,false,,1970-01-01T00:00:00Z,"","Earache Records Ltd",0.549,0.932,8,-4.218,1,0.108,0.000901,0,0.0686,0.666,144.945,4
spotify:track:2WeulxdGLxTDADzJ0uJyEZ,"There's a Time","Album: the Crowing of the Cock Is the Harbinger of Dawn","T.M.C.L.",2025-01-22,445200,16,false,,1970-01-01T00:00:00Z,"","igroovemusic.com",0.487,0.502,9,-5.86,1,0.0294,0.04,0.000163,0.12,0.237,128.035,4
spotify:track:5j5aZrWeffftmWSsvVJQlR,"Crockett's Theme","Live in Oslo","Kebu",2019-05-10,354506,25,false,,1970-01-01T00:00:00Z,"synthwave","ZYX Music",0.569,0.595,7,-13.824,0,0.0539,0.0249,0.895,0.939,0.0399,116.018,4
spotify:track:3VpwD6kDNfI4DxKoq5lfA0,"N.i_T-R_(O)","Nitro","The Sidh",2014-10-28,268986,43,false,,1970-01-01T00:00:00Z,"celtic,celtic rock","Artis Records",0.503,0.746,0,-8.576,0,0.0744,0.00121,0.738,0.11,0.533,128.007,4
spotify:track:4bJygwUKrRgq1stlNXcgMg,"All The Things She Said","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214440,87,true,,1970-01-01T00:00:00Z,"","Interscope",0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,4
spotify:track:1OC16r1BdQO6hK2iqmvwXF,"Keep An Eye On Dan","Voyage","ABBA",2021-11-05,245053,50,false,,1970-01-01T00:00:00Z,"","Polar Music International AB",0.67,0.591,2,-8.385,0,0.0266,0.728,0.000484,0.134,0.407,115.977,4
spotify:track:4tnjWDvVaMmZa3his0lxRp,"Anya","Original Album Classics","Deep Purple",1990,391533,29,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Legacy Recordings",0.403,0.733,9,-8.304,0,0.037,0.000699,0.063,0.193,0.381,149.879,4
spotify:track:5EV2CPamCDJG0Y61iRQKtD,"White Boy","Cinema","Nazareth",1986-02-01,308293,33,false,,1970-01-01T00:00:00Z,"hard rock","Salvo",0.685,0.687,5,-6.666,1,0.0286,0.00267,0.0113,0.16,0.819,114.198,4
spotify:track:6ZPi5iNXafjUHep1sltQNl,"Pandemic","Blood of the Nations","Accept",2010-08-20,336266,49,false,,1970-01-01T00:00:00Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Nuclear Blast",0.451,0.979,6,-4.554,0,0.0557,0.000038,0.0144,0.309,0.559,152.031,4
spotify:track:1ojotvJWLsbEsmLV6gl0cM,"Human","Hørizøns","Beyond The Black",2020-06-19,309266,31,false,,1970-01-01T00:00:00Z,"symphonic metal,power metal,gothic metal,metal","Napalm Records Handels GmbH",0.446,0.798,0,-7.089,1,0.0365,0.00147,0,0.102,0.642,76.003,4
spotify:track:1TfqLAPs4K3s2rJMoCokcS,"Sweet Dreams (Are Made of This) - 2005 Remaster","Sweet Dreams (Are Made Of This)","Eurythmics;Annie Lennox;Dave Stewart",1983-01-04,216933,85,false,,1970-01-01T00:00:00Z,"new wave,synthpop","RCA Records Label",0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4
spotify:track:3xqBOF4BpK0HHFZDfGiA8e,"Ashes to Ashes","Everest","Shakra",2009-04-17,231400,39,false,,1970-01-01T00:00:00Z,"arena rock,hard rock,aor","AFM Records",0.434,0.84,1,-6.101,1,0.0306,0.0000336,0.4,0.277,0.263,172.067,4
spotify:track:46QazXxQS0B31CnbRCy8CV,"Rock You Like a Hurricane - 2011","Comeblack","Scorpions",2011-11-07,255573,65,false,,1970-01-01T00:00:00Z,"hard rock,glam metal,rock","Legacy Recordings",0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4
spotify:track:2wAZLY1WPxpmiaoNhMQ2Eu,"All Bottoms Up","Light the Fuse","AB/CD",2025-01-10,228053,10,false,,1970-01-01T00:00:00Z,"","Brynolf Records",0.462,0.939,4,-5.746,0,0.102,0.00803,0.224,0.699,0.401,177.084,4
spotify:track:2XjeZEdPK7Qo66Z7ONp854,"Back In the Game","Black Dog Barking (Special Edition)","Airbourne",2013-05-17,205506,55,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.586,0.96,0,-2.967,1,0.0691,0.00267,0.215,0.23,0.445,97.006,4
spotify:track:1mI0uRI5iQ7UYmN9IGvf3y,"Heart Of Steel","Heart Of Steel","Rebel Road",2024-09-27,201333,32,false,,1970-01-01T00:00:00Z,"southern rock","Rebel Road",0.436,0.839,7,-4.148,1,0.0346,0.00000346,0.0154,0.102,0.378,120.093,4
spotify:track:5rALt4Wpnrg4cozU7lpnoK,"Hopeless","Everest","Shakra",2009-04-17,225400,34,false,,1970-01-01T00:00:00Z,"arena rock,hard rock,aor","AFM Records",0.484,0.665,3,-6.901,0,0.0366,0.0097,0.000437,0.109,0.139,160.077,4
spotify:track:4woiDBGTwMRc5OPy0gw2sj,"Hots for You","Hots for You","Munatix",2025-01-03,193200,25,false,,1970-01-01T00:00:00Z,"","Munatix",0.488,0.737,7,-8.481,1,0.0522,0.000117,0.000578,0.147,0.586,149.961,4
spotify:track:249XHhBxBOblTCYStaC27L,"Koolaid","The Rise of Chaos","Accept",2017-08-04,299720,47,false,,1970-01-01T00:00:00Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Nuclear Blast",0.548,0.904,11,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,4
spotify:track:6ap82DD5UEs3e63CqGiioP,"You Make Me Feel","You Make Me Feel - The Ballads","Bonfire",2009-06-18,284440,48,false,,1970-01-01T00:00:00Z,"arena rock,aor,glam metal,hard rock","AFM Records",0.461,0.52,6,-7.049,0,0.0325,0.00321,0.0183,0.134,0.256,124.937,4
spotify:track:6jPsYEa8d58nypgc7Cruo6,"Hotter Than Hell","Runnin' Wild (Special Edition)","Airbourne",2007,243357,29,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.44,0.953,9,-3.571,1,0.08,0.00279,0.249,0.338,0.331,165.099,4
spotify:track:1feq6TSc4s8XyxzWHNVr3R,"Mera Brännvin","Mera Brännvin","Mustasch",2024-08-28,232528,26,true,,1970-01-01T00:00:00Z,"stoner rock","Mustasch",0.464,0.944,11,-2.996,0,0.0702,0.000391,0.0000306,0.0988,0.516,170.125,4
spotify:track:0ztqey3VhIZ3WINFu8kCo1,"Friendships","Friendships","Pascal Letoublon",2017-09-05,242015,69,false,,1970-01-01T00:00:00Z,"","Suprafive",0.726,0.78,11,-6.312,0,0.0414,0.137,0.914,0.0985,0.0742,119.984,4
spotify:track:7b2hcxSNjFzN9eJB8PFlAl,"Solar Dust Part 1","Universe of Light","Lichtmond",2012-09-28,142510,32,false,,1970-01-01T00:00:00Z,"new age","Blu phase media",0.595,0.514,2,-9.985,0,0.033,0.3,0.832,0.504,0.399,81.004,4
spotify:track:70KhJOnRb4S9rKgn1mGFtZ,"Burning Bridges","Stereo Crush","Gotthard",2025-03-21,217106,23,false,,1970-01-01T00:00:00Z,"aor,arena rock,hard rock","Reigning Phoenix Music",0.636,0.851,0,-4.911,1,0.0328,0.00695,0,0.128,0.293,104.963,4
spotify:track:4AJGaPCvod4mWjBLWPfH3b,"And We Run (feat. Xzibit)","Hydra (Deluxe Edition)","Within Temptation;Xzibit",2014-02-04,230066,55,true,,1970-01-01T00:00:00Z,"symphonic metal,gothic metal,gothic rock,power metal,metal,west coast hip hop,gangster rap,g-funk,old school hip hop,hardcore hip hop,hip hop","Force Music Recordings",0.544,0.829,6,-4.591,0,0.0458,0.0525,0.00000115,0.0615,0.173,129.005,4
spotify:track:2ZUwWeKqATndRNoUOwoPyV,"Hellevator","Hellevator","Thundermother",2016-11-04,193613,43,false,,1970-01-01T00:00:00Z,"hard rock","Despotz Records AB",0.662,0.716,4,-4.186,0,0.0343,0.00174,0.000306,0.444,0.699,111.975,4
spotify:track:2rtNoFkv7FZ6B6EX5S1fSl,"Perplexagon Part 1","Perplexagon","Kebu",2020-01-03,123040,24,false,,1970-01-01T00:00:00Z,"synthwave","ZYX Music",0.651,0.877,7,-11.139,0,0.0373,0.656,0.846,0.365,0.149,130.027,3
spotify:track:3ARUWZ4hryYXhp6X7KHcaD,"Don't Shut Me Down","Voyage","ABBA",2021-11-05,236293,56,false,,1970-01-01T00:00:00Z,"","Polar Music International AB",0.727,0.575,0,-8.247,1,0.0286,0.105,0,0.113,0.55,99.991,4
spotify:track:3D9TYPbNo1nnTwE4eLKxnJ,"I Still Have Faith In You","Voyage","ABBA",2021-11-05,309160,48,false,,1970-01-01T00:00:00Z,"","Polar Music International AB",0.445,0.337,5,-8.485,1,0.0281,0.412,0.00000634,0.126,0.381,75.041,3
spotify:track:5avVpUakfMHD6qGpaH26CF,"Conquest of Paradise","1492: Conquest of Paradise","Vangelis",1992-09-22,278199,65,false,,1970-01-01T00:00:00Z,"new age","Rhino",0.43,0.295,2,-14.255,1,0.0283,0.698,0.569,0.226,0.159,74.014,3
spotify:track:1MHYplSaIpIAvDf1LlCpRZ,"Exit","Lumineux Noir","Marsheaux",2009-07-10,241467,26,false,,1970-01-01T00:00:00Z,"synthpop,ebm,electroclash","Out of Line Music",0.595,0.663,9,-8.632,1,0.0256,0.148,0.732,0.117,0.203,110.015,4
spotify:track:60IAA0HEs6i7OMf59jug3I,"Coachella Opening","Planet Jarre (Deluxe-Version)","Jean-Michel Jarre",2018-09-14,238546,34,false,,1970-01-01T00:00:00Z,"new age,electronic,space music","Sony Music Catalog",0.378,0.797,2,-6.809,1,0.033,0.0474,0.832,0.103,0.114,194.988,3
spotify:track:2cUrFxWIFksyDH3DGuFfFB,"Guitar Playboy","Guitar Playboy","OVERDRIVERS",2024-12-11,231000,12,false,,1970-01-01T00:00:00Z,"hard rock","Roar",0.665,0.69,0,-4.67,1,0.0305,0.0000237,0.66,0.14,0.605,99.994,4
spotify:track:1ZvPPexW1i3wCp28jYlVdF,"Raise the Flag","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,213146,49,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.303,0.998,2,-2.668,1,0.0917,0.0000357,0.104,0.132,0.211,171.945,4
spotify:track:0R8RPX2gXcCPQMla9WIROE,"Ready To Fly","Eternity","Alien",2014-06-18,229253,30,false,,1970-01-01T00:00:00Z,"aor,arena rock,glam metal,glam rock","Alien",0.455,0.669,6,-5.034,0,0.0373,0.00873,0,0.18,0.201,133.962,4
spotify:track:6rAy2MsMUabbqu2VygrblP,"Givin the Dog a Bone","Back In Black","AC/DC",1980-07-25,212400,55,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.525,0.975,2,-4.372,1,0.0572,0.0704,0.0000222,0.231,0.736,132.686,4
spotify:track:7GgbVhaBr2Gz2PZaoO6n5q,"Blood Red Sky","Artimus Ion II","Artimus Ion",2025-01-17,197920,45,false,,1970-01-01T00:00:00Z,"","Nash 615 Productions",0.599,0.71,7,-7.828,0,0.0274,0.0106,0.0000995,0.516,0.661,90.009,4
spotify:track:4MaKM1Q0HpVsTX2bCtvyPR,".44",".44","Worry Blast",2018-01-19,192733,36,false,,1970-01-01T00:00:00Z,"hard rock","Mighty Music",0.454,0.863,4,-4.656,0,0.0524,0.0000787,0.015,0.0868,0.626,114.15,4
spotify:track:55b6f6pK0axw2HZ6I3ruV0,"Whatever","Thundermother","Thundermother",2018-02-23,161531,45,false,,1970-01-01T00:00:00Z,"hard rock","Despotz Records AB",0.53,0.901,9,-9.279,0,0.0523,0.000636,0.000126,0.0877,0.581,167.965,4
spotify:track:6PH0Gb9r1LJRIgyqr4TgN9,"Oxygene, Pt. 8","Oxygene 7-13","Jean-Michel Jarre",1997-08-24,234013,33,false,,1970-01-01T00:00:00Z,"new age,electronic,space music","Sony Music Catalog",0.455,0.925,7,-7.565,0,0.0361,0.0131,0.959,0.595,0.667,136.98,4
spotify:track:6TF23qjJ82K7glU1SrVf8g,"Going Back West","More Boney M. Gold","Boney M.",1993-10-08,189066,52,false,,1970-01-01T00:00:00Z,"disco","MCI",0.975,0.491,2,-12.988,1,0.0673,0.00583,0.000252,0.0447,0.821,119.427,4
spotify:track:4W8njwKQsbLFj3dZx82DWT,"Bellissima - Radio Mix","I Have a Dream / Bellissima","DJ Quicksilver",1996,230711,50,false,,1970-01-01T00:00:00Z,"eurodance,trance","underDOG",0.784,0.978,3,-7.283,1,0.0339,0.00294,0.824,0.0931,0.481,135.995,4
spotify:track:4dmSIn2DxtfX1rySnUDamj,"Bumblebee","Voyage","ABBA",2021-11-05,237466,45,false,,1970-01-01T00:00:00Z,"","Polar Music International AB",0.455,0.271,10,-11.129,1,0.0295,0.722,0.000138,0.31,0.227,135.016,3
spotify:track:6QAsrXPnMSXIbV0yEJHlEX,"Nothing Else Matters - Remastered 2021","Metallica (Remastered Deluxe Box Set)","Metallica",2021-09-10,388733,83,false,,1970-01-01T00:00:00Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.548,0.395,4,-9.794,0,0.0268,0.0543,0.00000541,0.0791,0.182,142.372,3
spotify:track:6Xd3sEwne19qbUzxOrUl40,"5150","5150","Van Halen",1986-03-24,342666,50,false,,1970-01-01T00:00:00Z,"glam metal,classic rock,rock,hard rock","Warner Records",0.254,0.72,1,-13.81,1,0.0471,0.00965,0.00234,0.0573,0.679,157.652,4
spotify:track:3Kh0RuR2T1UeiFK2qpNRmj,"Cry Soldier Cry","Mission No. X","U.D.O.",2005-09-30,315520,38,false,,1970-01-01T00:00:00Z,"heavy metal,norsk rock,metal,power metal,speed metal","AFM Records",0.5,0.755,11,-5.161,0,0.0316,0.0802,0.0000232,0.305,0.384,113.977,4
spotify:track:6u6CKQx7QIiH4krd3MWfTa,"L'enfant - Remastered","Opera sauvage (Remastered)","Vangelis",1979-01-01,300773,42,false,,1970-01-01T00:00:00Z,"new age","UMC (Universal Music Catalogue)",0.326,0.162,1,-16.843,1,0.0431,0.72,0.777,0.0982,0.0682,145.84,4
spotify:track:1qkp9OvCk8FjeDdEd2bKQ6,"Alpha","Albedo 0.39","Vangelis",1976,344293,42,false,,1970-01-01T00:00:00Z,"new age","Windham Hill Records",0.556,0.284,9,-16.047,1,0.0288,0.149,0.808,0.297,0.087,84.202,4
spotify:track:66Tq4dnHmKWiDxiSDUulC0,"Nélküled","Es?","P. Mobil",2019-08-10,292964,34,false,,1970-01-01T00:00:00Z,"","GrundRecords",0.416,0.85,7,-5.954,1,0.0319,0.00179,0.000788,0.0941,0.427,80.998,4
spotify:track:4lsEHglVsLzILTDQ3CNESV,"All for Love","If We Fall in Love Tonight","Rod Stewart",1996-11-12,281200,69,false,,1970-01-01T00:00:00Z,"soft rock","Warner Records",0.51,0.44,2,-11.015,1,0.0293,0.125,0,0.0994,0.135,74.8,4
spotify:track:42scnHlial9tmOzK6MBJFt,"Little Drops Of Heaven","Pandemonium","Pretty Maids",2010-05-14,277453,42,false,,1970-01-01T00:00:00Z,"aor,arena rock,hard rock,glam metal,heavy metal,power metal","Frontiers Records",0.552,0.791,11,-5.342,0,0.057,0.00138,0.0000177,0.0936,0.233,115.019,4
spotify:track:6h7ua0j7bRfm6jIV17Fzmj,"Blade Runner (End Titles)","Synthesizer Legends Vol. 1","Kebu",2023-12-01,272933,18,false,,1970-01-01T00:00:00Z,"synthwave","ZYX Music",0.45,0.683,0,-11.045,0,0.0403,0.0000116,0.959,0.121,0.15,112.951,4
spotify:track:6SmWHBXVdL14zir3Vzk0jH,"Not Gonna Get Us","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,261680,62,false,,1970-01-01T00:00:00Z,"","Interscope",0.684,0.864,9,-7.084,1,0.0447,0.000767,0.131,0.0986,0.149,129.982,4
spotify:track:1jVPx8uhbYgtkiasQjGnWn,"Give It a Try","You Make Me Feel - The Ballads","Bonfire",2009-06-18,272000,36,false,,1970-01-01T00:00:00Z,"arena rock,aor,glam metal,hard rock","AFM Records",0.477,0.519,6,-7.9,1,0.0284,0.0226,0.0115,0.0609,0.231,130.052,4
spotify:track:63A4Ie7mIB30qRXMUdO5fi,"Fuel To The Fire","Fuel To The Fire","Rebel Road",2023-10-27,246906,33,false,,1970-01-01T00:00:00Z,"southern rock","Rebel Road",0.387,0.774,2,-4.946,1,0.0372,0.000275,0.0995,0.302,0.202,95.038,4
spotify:track:09WdQ3OX4gNKfJLx2q2ep2,"Blonde, Bad and Beautiful","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,229240,52,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.555,0.954,9,-2.79,1,0.0566,0.0000277,0.00552,0.0769,0.513,131.424,4
spotify:track:0BgmjeQyA9opC1UwOTx6Qy,"Wasted","Wasted","Chris Blaize",2019-01-27,228923,10,true,,1970-01-01T00:00:00Z,"","Chris Blaize",0.497,0.853,2,-4.435,1,0.0346,0.00156,0.00000767,0.104,0.245,130.063,4
spotify:track:214wCuh40YNtXHEqIXzSDt,"Only you, only you","Only you, only you","Eurozia",2025-06-28,227479,46,false,,1970-01-01T00:00:00Z,"","9568689 Records DK",0.559,0.415,10,-9.16,1,0.025,0.0212,0,0.131,0.199,134.952,4
spotify:track:0v6FuCt6q776u7DzFMOPi0,"Monastery of La Rabida","1492: Conquest of Paradise","Vangelis",1992-09-22,218960,55,false,,1970-01-01T00:00:00Z,"new age","Rhino",0.195,0.139,2,-20.849,0,0.0381,0.476,0.706,0.0671,0.035,58.638,3
spotify:track:5GBKUK8HSYyWCUjg2vm8zV,"Love Will Find a Way","Infected","Shakra",2007-05-18,236333,32,false,,1970-01-01T00:00:00Z,"arena rock,hard rock,aor","AFM Records",0.26,0.654,10,-6.575,0,0.0347,0.208,0,0.0894,0.229,71.876,4
spotify:track:5gxIJq36ODYOpBECJkHrar,"No Way But the Hard Way","No Guts. No Glory","Airbourne",2010-03-05,214840,49,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group Inc.",0.569,0.948,9,-3.216,1,0.0675,0.00126,0.0378,0.0224,0.527,116.037,4
spotify:track:6IYIL9yhguWz2zoIYGqImD,"Outta Nowhere",".44","Worry Blast",2018-01-19,201106,29,false,,1970-01-01T00:00:00Z,"hard rock","Mighty Music",0.432,0.864,4,-5.135,0,0.0771,0.0000213,0.075,0.0511,0.498,172.954,4
spotify:track:4g7ExUq2BUTgejzXLiXBxf,"Superhero","Reach for the Stars","Wild One",2024-12-20,197810,44,false,,1970-01-01T00:00:00Z,"arena rock,aor","Wild One",0.59,0.695,7,-8.846,0,0.0286,0.00474,0,0.143,0.356,130.064,4
spotify:track:2nLtzopw4rPReszdYBJU6h,"Numb","Meteora","Linkin Park",2003-03-25,187520,88,false,,1970-01-01T00:00:00Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
spotify:track:0IXpUl1fn2QZcBavfuq0H4,"Living After Midnight","British Steel","Judas Priest",1980,210133,61,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,glam metal","Sony Music CG",0.61,0.824,4,-6.046,1,0.0534,0.0136,0.00000175,0.0606,0.819,134.992,4
spotify:track:33j9ZDRyZn5pre5kvZ65Nm,"Superheroes","Rocket Ride","Edguy",2006-01-20,199533,44,false,,1970-01-01T00:00:00Z,"power metal,symphonic metal,speed metal,metal,heavy metal,progressive metal","Nuclear Blast",0.593,0.911,5,-3.922,1,0.0791,0.00408,0,0.158,0.512,133.043,4
spotify:track:1C128gNLnz7jXsQRQ6QYXn,"Hymne - Remastered","Opera sauvage (Remastered)","Vangelis",1979-01-01,164133,42,false,,1970-01-01T00:00:00Z,"new age","UMC (Universal Music Catalogue)",0.208,0.253,2,-13.175,1,0.033,0.322,0.571,0.261,0.121,68.92,3
