Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4woiDBGTwMRc5OPy0gw2sj,"Hots for You","Hots for You","Munatix",2025-01-03,193200,25,false,,2025-04-02T08:13:54Z,"","Munatix",0.488,0.737,7,-8.481,1,0.0522,0.000117,0.000578,0.147,0.586,149.961,4
spotify:track:2SoDlaY3DnLKIln9wHUhgX,"Burning Bridges","Stereo Crush","Gotthard",2025-03-21,217106,26,false,,2025-03-30T13:12:43Z,"aor,arena rock,hard rock","Reigning Phoenix Music",0.636,0.846,0,-4.912,1,0.032,0.00702,0,0.128,0.308,104.958,4
spotify:track:3UkDPWRX41JzEE1Dka4eoI,"Walking Through Fire","Walking Through Fire","The Darkness",2025-02-24,174480,23,true,,2025-03-28T22:31:31Z,"glam metal","Cooking Vinyl Limited",0.465,0.813,11,-3.562,1,0.0377,0.00491,0.0018,0.0929,0.682,134.96,4
spotify:track:49q67fOFH8hDvyOIN3wtap,"All The Light","All The Light","Ryan Harris",2024-07-31,207531,60,false,,2025-03-28T22:04:48Z,"indie folk","Whitegold Records",0.645,0.333,1,-13.601,1,0.0286,0.71,0.759,0.104,0.149,78.946,4
spotify:track:3p82oFueSOlMnxEoex450n,"Hold On","Hold On","Sons Of The East",2013-03-01,230616,56,false,,2025-03-28T21:59:52Z,"indie folk,folk pop","Sons Of The East Music",0.632,0.7,11,-7.484,0,0.0327,0.103,0.000823,0.136,0.416,112.038,4
spotify:track:12ultei6RG7H4r06wJii5h,"Malibu","RUSHMERE","Mumford & Sons",2025-03-28,242946,55,false,,2025-03-28T21:15:35Z,"folk,indie folk,folk rock","Universal-Island Records Ltd.",0.48,0.293,0,-8.858,1,0.035,0.0916,0.000138,0.108,0.161,136.189,5
spotify:track:5vZWYzEZ14cPcsdAXezdQY,"California","Lean Into Life","Petey USA",2022-09-29,276453,41,false,,2025-03-28T20:21:36Z,"","Terrible Records",0.644,0.87,2,-7.382,1,0.029,0.123,0.806,0.1,0.412,127.008,4
spotify:track:3bAoghFUTVwGYXYnzRqhCf,"I Don't Care - US Version","I Don't Care","Apocalyptica;Adam Gontier",2008-05-30,221493,63,false,,2025-03-28T20:08:21Z,"symphonic metal","HARMAGEDDON RECORDS / OMN LABEL SERVICES",0.33,0.734,2,-4.972,0,0.0416,0.000953,0,0.0874,0.256,178.986,4
spotify:track:3K4HG9evC7dg3N0R9cYqk4,"One Step Closer","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,157333,83,false,,2025-03-28T19:54:23Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.492,0.969,9,-4.419,1,0.0491,0.0014,0.00000132,0.0787,0.538,95.136,4
spotify:track:13muDaDmO0l0DQmX8xqnCn,"RUN FOR FOREVER","RUN FOR FOREVER","little image",2025-03-28,187245,34,false,,2025-03-28T16:22:12Z,"","Hollywood Records",0.688,0.69,2,-7.113,1,0.0532,0.00275,0.0404,0.0669,0.738,156.038,4
spotify:track:6LXafqEcSO7Ud2aXJxjnTl,"Typical Ways","Typical Ways","Culture Wars",2025-03-28,158576,1,false,,2025-03-28T15:29:54Z,"","Pool Toys Worldwide LLC",0.742,0.674,10,-4.67,0,0.0339,0.0055,0.00191,0.0823,0.928,122.999,4
spotify:track:2iaIk7z9B2ApYFQbmfSblk,"Say I…","Say I…","Dexter and The Moonrocks",2025-03-26,218792,40,false,,2025-03-28T15:11:43Z,"","Severance Records / Big Loud Rock",0.465,0.793,9,-4.535,1,0.0385,0.000898,0.000625,0.315,0.321,159.818,4
spotify:track:6N5s2LdgDrUNH0y7jfNXg7,"The Milkman","The Milkman","Petey USA",2025-03-28,177000,30,false,,2025-03-28T15:04:53Z,"","Capitol Records",0.685,0.937,9,-4.813,1,0.0383,0.0078,0.00000319,0.0807,0.914,143.049,4
spotify:track:6iWK4oyy9z1qBVbsAlwRhm,"Caroline","RUSHMERE","Mumford & Sons",2025-03-28,200373,57,false,,2025-03-28T15:01:53Z,"folk,indie folk,folk rock","Universal-Island Records Ltd.",0.452,0.868,7,-5.036,1,0.054,0.00421,0,0.109,0.476,80.048,4
spotify:track:78H8tG1mxDnKGPidHweKIz,"Mortal Dread","Dreams on Toast","The Darkness",2025-03-28,209866,31,false,,2025-03-28T14:54:42Z,"glam metal","Cooking Vinyl Limited",0.496,0.837,9,-4.68,1,0.0336,0.00119,0.0000611,0.132,0.633,140.666,4
spotify:track:2wAZLY1WPxpmiaoNhMQ2Eu,"All Bottoms Up","Light the Fuse","AB/CD",2025-01-10,228053,10,false,,2025-03-11T02:06:14Z,"","Brynolf Records",0.462,0.939,4,-5.746,0,0.102,0.00803,0.224,0.699,0.401,177.084,4
spotify:track:5GBKUK8HSYyWCUjg2vm8zV,"Love Will Find a Way","Infected","Shakra",2007-05-18,236333,32,false,,2025-03-11T00:55:04Z,"arena rock,hard rock,aor","AFM Records",0.26,0.654,10,-6.575,0,0.0347,0.208,0,0.0894,0.229,71.876,4
spotify:track:2aWN4von4OYYH3QzxKAO1D,"Back to L.A.","Never Say Never","Sari Schorr",2018-10-05,212320,33,false,,2025-03-11T00:49:57Z,"blues rock,modern blues,blues","Manhaton Records",0.579,0.789,4,-6.437,1,0.0289,0.0012,0,0.0988,0.651,112.994,4
spotify:track:5rALt4Wpnrg4cozU7lpnoK,"Hopeless","Everest","Shakra",2009-04-17,225400,34,false,,2025-03-11T00:48:40Z,"arena rock,hard rock,aor","AFM Records",0.484,0.665,3,-6.901,0,0.0366,0.0097,0.000437,0.109,0.139,160.077,4
spotify:track:1jVPx8uhbYgtkiasQjGnWn,"Give It a Try","You Make Me Feel - The Ballads","Bonfire",2009-06-18,272000,36,false,,2025-03-11T00:47:12Z,"arena rock,aor,glam metal,hard rock","AFM Records",0.477,0.519,6,-7.9,1,0.0284,0.0226,0.0115,0.0609,0.231,130.052,4
spotify:track:6E6ilZokmj9PnBi6k7M4FZ,"Something You Don't Understand","Snakes & Ladders","Shakra",2017-11-10,240344,44,false,,2025-03-11T00:42:29Z,"arena rock,hard rock,aor","AFM Records",0.62,0.824,10,-5.444,0,0.0283,0.000334,0.0173,0.12,0.213,121.092,4
spotify:track:0R8RPX2gXcCPQMla9WIROE,"Ready To Fly","Eternity","Alien",2014-06-18,229253,30,false,,2025-03-11T00:41:15Z,"aor,arena rock,glam metal,glam rock","Alien",0.455,0.669,6,-5.034,0,0.0373,0.00873,0,0.18,0.201,133.962,4
spotify:track:6ap82DD5UEs3e63CqGiioP,"You Make Me Feel","You Make Me Feel - The Ballads","Bonfire",2009-06-18,284440,48,false,,2025-03-11T00:39:35Z,"arena rock,aor,glam metal,hard rock","AFM Records",0.461,0.52,6,-7.049,0,0.0325,0.00321,0.0183,0.134,0.256,124.937,4
spotify:track:0oSWtS8XpR7MdLzIbc2hM7,"Open Water","Snakes & Ladders","Shakra",2017-11-10,275168,38,false,,2025-03-11T00:36:38Z,"arena rock,hard rock,aor","AFM Records",0.477,0.737,10,-5.784,0,0.0277,0.00845,0.000349,0.112,0.195,144.066,4
spotify:track:0ztqey3VhIZ3WINFu8kCo1,"Friendships","Friendships","Pascal Letoublon",2017-09-05,242015,69,false,,2025-02-16T14:01:34Z,"","Suprafive",0.726,0.78,11,-6.312,0,0.0414,0.137,0.914,0.0985,0.0742,119.984,4
spotify:track:2WeulxdGLxTDADzJ0uJyEZ,"There's a Time","Album: the Crowing of the Cock Is the Harbinger of Dawn","T.M.C.L.",2025-01-22,445200,16,false,,2025-02-15T19:06:11Z,"","igroovemusic.com",0.487,0.502,9,-5.86,1,0.0294,0.04,0.000163,0.12,0.237,128.035,4
spotify:track:2SPG6gQhXDgUyLtwZnHvLu,"Dynamite","Dynamite","The Euros",2025-01-29,172015,9,false,,2025-02-15T19:03:36Z,"","The Euros",0.466,0.933,1,-5.037,1,0.0392,0.000176,0.458,0.102,0.702,155.031,4
spotify:track:3oY0qu8PC5gf7DkXP6ANx3,"Banana Boat Song","Banana Boat Song","Harry Belafonte",2012-11-01,184653,46,false,,2025-02-01T17:20:31Z,"calypso","Wnts",0.438,0.0698,1,-20.192,1,0.0998,0.973,0.0854,0.105,0.24,92.359,3
spotify:track:2cUrFxWIFksyDH3DGuFfFB,"Guitar Playboy","Guitar Playboy","OVERDRIVERS",2024-12-11,231000,12,false,,2025-01-25T11:34:54Z,"hard rock","Roar",0.665,0.69,0,-4.67,1,0.0305,0.0000237,0.66,0.14,0.605,99.994,4
spotify:track:44gWlrftPzNCGC9nVTIVAV,"Victory","Armor of Light","Riot V",2018-04-27,280083,24,false,,2025-01-11T17:16:20Z,"speed metal,power metal,heavy metal","Nuclear Blast",0.384,0.947,11,-4.3,0,0.0908,0.00000485,0.00175,0.0963,0.204,179.926,4
spotify:track:42scnHlial9tmOzK6MBJFt,"Little Drops Of Heaven","Pandemonium","Pretty Maids",2010-05-14,277453,42,false,,2025-01-09T19:19:13Z,"aor,arena rock,hard rock,glam metal,heavy metal,power metal","Frontiers Records",0.552,0.791,11,-5.342,0,0.057,0.00138,0.0000177,0.0936,0.233,115.019,4
spotify:track:4IUMSDTVvUellFQ7RxI3kZ,"The Tower","The Tower","LUNA",2024-01-23,180333,42,false,,2024-12-27T19:21:50Z,"melodic techno","Universal Music Polska Sp. z o.o.",0.578,0.873,5,-7.14,1,0.0663,0.00248,0.0221,0.263,0.693,155.976,4
spotify:track:3oBLl4dcPM0AGedFSnGh6W,"Subterranean - Chill Mix","Subterranean (Chill Mix)","Miss Monique;AVIRA;LUNA",2024-06-14,184766,18,false,,2024-12-27T19:20:00Z,"melodic techno,melodic house,progressive house,techno,trance,progressive trance","Armada Music",0.696,0.707,8,-8.879,0,0.0394,0.0729,0.194,0.158,0.303,117.975,4
spotify:track:6Mo6gPY1ci7oU20Zg1ew5l,"Yuve Yuve Yu (feat. From Ashes to New)","The Gereg (Deluxe Edition)","The HU;From Ashes to New",2020-07-10,253863,49,false,,2024-12-13T11:21:28Z,"folk metal,rap rock,rap metal","Endurance Music Group",0.552,0.971,10,-4.754,0,0.0642,0.00985,0.00615,0.164,0.537,131.997,4
spotify:track:0QjIA8SzNBNYjrICbkG4Ov,"All The Things She Said","t.A.T.u. - The Best","t.A.T.u.",2006-01-01,212266,48,false,,2024-12-05T19:54:14Z,"","Interscope",0.602,0.825,5,-6.191,0,0.039,0.0328,0.00527,0.121,0.397,89.971,4
spotify:track:5apqvYAuduliTmtan7z0EU,"All About Us","t.A.T.u. - The Best","t.A.T.u.",2006-01-01,181546,37,false,,2024-12-05T19:53:34Z,"","Interscope",0.473,0.906,7,-3.574,0,0.0378,0.43,0.0000168,0.288,0.653,162.157,4
spotify:track:4JpeI5iXSVfVY1BV6dx8gr,"Ne Zhaley","Happy Smiles","t.A.T.u.",2008-10-21,186626,26,false,,2024-12-05T19:50:22Z,"","T.A.Music",0.645,0.451,3,-6.068,1,0.0305,0.608,0.00000284,0.083,0.135,119.991,4
spotify:track:4eRLK1vLJxTWL5UZMiNIfD,"You and I","Happy Smiles","t.A.T.u.",2008-10-21,196333,44,false,,2024-12-05T19:36:53Z,"","T.A.Music",0.593,0.799,5,-5.564,0,0.0266,0.00525,0,0.169,0.594,172.026,4
spotify:track:3UygY7qW2cvG9Llkay6i1i,"Going Under","Fallen","Evanescence",2003-03-04,214946,80,false,,2024-12-05T19:29:19Z,"alternative metal","The Bicycle Music Company",0.37,0.858,11,-4.885,0,0.0545,0.00815,0.0000212,0.229,0.464,175.077,4
spotify:track:6AfsSnbK2SeXStcOPwcjQ8,"White Robe Fly Dream Remix","Waste Management","t.A.T.u.",2009-12-15,332546,20,false,,2024-12-05T19:20:57Z,"","T.A.Music",0.619,0.946,0,-6.118,0,0.0553,0.0235,0.0383,0.668,0.504,120.013,4
spotify:track:4bJygwUKrRgq1stlNXcgMg,"All The Things She Said","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214440,87,true,,2024-12-05T17:56:34Z,"","Interscope",0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,4
spotify:track:6SmWHBXVdL14zir3Vzk0jH,"Not Gonna Get Us","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,261680,62,false,,2024-12-05T17:54:29Z,"","Interscope",0.684,0.864,9,-7.084,1,0.0447,0.000767,0.131,0.0986,0.149,129.982,4
spotify:track:1wS3gRK4Yryz0Vcvegifaj,"How Soon Is Now?","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,196173,54,false,,2024-12-05T17:26:55Z,"","Interscope",0.671,0.637,10,-7.382,1,0.054,0.0969,0.252,0.0803,0.584,100.493,4
spotify:track:2KwhAuxkPrKtXquWmilxU5,"Nas Ne Dagoniat","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,261506,56,false,,2024-12-05T17:17:34Z,"","Interscope",0.68,0.882,1,-7.024,0,0.0389,0.000371,0.284,0.104,0.172,129.976,4
spotify:track:34v2sh3ilJ1Qqn1Ep40cgg,"Ya Soshla S Uma","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214253,61,false,,2024-12-05T17:14:33Z,"","Interscope",0.621,0.778,5,-5.234,0,0.0373,0.0522,0.155,0.104,0.41,89.986,4
spotify:track:2nyBJ7XiA78n0ZadkPKsrv,"Hard Blues","Hard Blues","OdinMann",2022-10-03,125500,20,false,,2024-11-26T16:49:06Z,"blues","OdinMann",0.505,0.907,7,-4.182,1,0.133,0.000128,0.921,0.0842,0.579,120.022,4
spotify:track:7eqL2Xm5fWjNFjaWKJJAQP,"Big Smoker Pig","21st Century Rock","77",2010-05-10,221773,35,false,,2024-11-21T18:12:57Z,"hard rock","Listenable records",0.674,0.742,9,-6.137,1,0.0385,0.00152,0.318,0.0951,0.662,132.819,3
spotify:track:68lu5r63e68LlUZ6snJEvI,"When All Is Lost","Iconoclast","Symphony X",2011-06-17,550026,41,false,,2024-11-16T14:09:32Z,"progressive metal,power metal,symphonic metal,progressive rock,metal,neoclassical,speed metal","Nuclear Blast",0.452,0.86,4,-6.434,0,0.047,0.0124,0.0000239,0.282,0.284,74.992,4
spotify:track:21IT9i3inop6WQdMbLNXqd,"Make Up Your Mind","Last Disguise","Hannan",2024-03-22,282249,10,false,,2024-11-16T14:03:20Z,"arena rock,aor","INIMICAL DRIVE",0.501,0.824,3,-4.2,1,0.0321,0.0215,0.000287,0.0743,0.319,112.049,4
spotify:track:45BQyPn9HXVESNxL9FpkMK,"Hotel California","Heavy Rock Radio","Jorn",2016-06-03,391133,36,false,,2024-11-16T12:30:48Z,"power metal,norsk rock,hard rock,heavy metal,metal","Legend Man Music",0.371,0.744,1,-5.657,1,0.0332,0.00156,0.000114,0.234,0.105,149.971,4
spotify:track:483210hjBVyKmfNVDYDx2I,"Titan's Call","Follow the Cipher","Follow The Cipher",2018-05-11,220673,46,false,,2024-10-12T23:23:50Z,"power metal,symphonic metal","Nuclear Blast",0.383,0.879,0,-2.78,0,0.0366,0.000632,0.00147,0.159,0.371,76.503,4
spotify:track:24c44AeO5CcWx2VxU0nJ0O,"Regret","Night By The Fireplace","Angst",2022-02-18,248500,32,false,,2024-10-07T11:04:31Z,"","Theocide Records",0.608,0.907,2,-2.386,0,0.0422,0.000575,0.00281,0.228,0.184,120.02,4
spotify:track:0CwkOVolvoJhO9Q2OH7zJf,"See Who I Am","The Silent Force","Within Temptation",2004-11-15,291533,0,false,,2024-09-21T23:08:21Z,"symphonic metal,gothic metal,gothic rock,power metal,metal","Sony Music/Supersonic-GUN",0.317,0.921,11,-4.25,0,0.0727,0.104,0,0.25,0.272,187.361,3
spotify:track:4GSjFSK1SM78wPTVbsSB0S,"The Reckoning","The Reckoning","Within Temptation;Jacoby Shaddix",2018-09-14,251106,48,false,,2024-09-21T23:07:55Z,"symphonic metal,gothic metal,gothic rock,power metal,metal","Vertigo Berlin",0.31,0.825,1,-4.53,1,0.0563,0.00356,0,0.641,0.475,89.885,4
spotify:track:1p5RfQ0bZ6hdHZXqNLrezn,"Young Blood","This Is Rock'n'roll","HARDBONE",2012-03-12,195426,30,false,,2024-09-17T15:47:21Z,"hard rock","Remedy Records",0.397,0.977,7,-4.135,1,0.0601,0.0000244,0.000261,0.0394,0.495,180.117,4
spotify:track:0BgmjeQyA9opC1UwOTx6Qy,"Wasted","Wasted","Chris Blaize",2019-01-27,228923,10,true,,2024-09-13T08:58:19Z,"","Chris Blaize",0.497,0.853,2,-4.435,1,0.0346,0.00156,0.00000767,0.104,0.245,130.063,4
spotify:track:0jWgAnTrNZmOGmqgvHhZEm,"What's Up?","Bigger, Better, Faster, More !","4 Non Blondes",1992-01-01,295533,86,false,,2024-09-08T19:56:06Z,"","Interscope",0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.358,4
