Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5P42ycz2Z1Z05nSmDcan6o,"Strofette alla sora Assunta","Stornelli romani","Giovanni Borromeo",1990,245320,19,false,,2024-05-22T11:01:00Z,"","Universal",0.521,0.372,9,-14.793,1,0.0542,0.796,0.000486,0.184,0.803,129.249,4
spotify:track:3lCRI92QRdFyTDhwPPOtjE,"Lo spazzacamino","Lo spazzacamino","Adriano Valle;Gabriella Piccinini;Rocco Bandera",2012-10-31,200228,18,false,,2024-05-22T11:01:00Z,"traditional folk","Vandisk",0.435,0.649,7,-5.909,1,0.0439,0.848,0,0.0713,0.957,205.634,3
spotify:track:1aTSDtJQHb7OUAalJss2g2,"Ciuri ciuri","Fra Scilla e Cariddi (2025)","Otello Profazio",2025-11-28,171160,27,false,,2024-05-22T11:01:00Z,"","8736008 Records DK",0.497,0.177,2,-16.712,0,0.0358,0.96,0.000808,0.113,0.399,116.672,4
spotify:track:7AZ5asjKNGJ9n9PqOvpUc7,"Claudio Villa a mezza voce (Stornelli amorosi - Parte I)","Stornelli & Pasquinate","Claudio Villa",2010-03-26,242493,32,false,,2024-05-22T11:01:00Z,"canzone napoletana","Fonit Cetra WMI",0.542,0.0499,2,-16.214,1,0.0436,0.957,0.000228,0.203,0.748,123.599,4
spotify:track:56DaD75tmKfcmcfZDZXYNW,"Sinno Me Moro","Private Collection","Gabriella Ferri",2009-01-23,144195,23,false,,2024-05-22T11:01:00Z,"italian singer-songwriter,canzone napoletana","NAR International",0.513,0.173,6,-10.917,0,0.0347,0.886,0,0.115,0.299,117.932,4
spotify:track:0r6d7JKutWL26hQlirRtK1,"Emigrante che viene emigrante che và","Il meglio di Pino Villa","Pino Villa",1998-01-01,374021,19,false,,2024-05-22T11:01:00Z,"traditional music","Gs dei fratelli santonocito srl",0.658,0.345,5,-11.904,1,0.0761,0.171,0,0.321,0.546,122.294,4
spotify:track:2TKmKL0RL3Eka8e5PI1CY7,"Cicerenella","Nuova Compagnia Di Canto Popolare (NCCP)","Nuova Compagnia Di Canto Popolare",2000-06-15,209440,11,false,,2024-05-22T11:01:00Z,"canzone napoletana,traditional music","Ricordi",0.611,0.852,9,-9.345,0,0.0586,0.684,0,0.304,0.877,79.32,4
spotify:track:3ZVxyQYHChMz2ne1RNO50z,"Chiovi chiovi chiovi","Rosa canta e cunta - Rari e Inediti","Rosa Balistreri",2007,123253,23,false,,2024-05-22T11:01:00Z,"traditional music,italian singer-songwriter","Teatro del Sole",0.736,0.0522,9,-19.687,1,0.182,0.849,0,0.106,0.455,140.032,4
spotify:track:1Xxp0tpytimZmJaUabvQay,"Aria Di Spartenza","Folk Songs from Sicily","Matilde Politi",2010-02-01,383200,13,false,,2024-05-22T11:01:00Z,"traditional music","ARC",0.463,0.197,4,-11.122,0,0.0317,0.959,0.000326,0.0752,0.363,105.528,4
spotify:track:33z0G9Y3QzlZXWZa2E83XH,"Pizza Napoli","Lost in Napoli: Typical Neapolitan Folk Songs","Daniele Benati;Fabio Di Bari;Giulio Vetrone",2015,142575,26,false,,2024-05-22T11:01:00Z,"","ExtraBall Records",0.645,0.501,7,-7.67,1,0.0383,0.242,0.0281,0.123,0.782,139.86,4
spotify:track:572ek4WbA6D3UV7MmhRrH5,"La lega","Con l'acqua alle ginocchia","Coro delle Mondine di Bentivoglio",2011,128013,11,false,,2024-05-22T11:01:00Z,"traditional music","Honeychile, music!",0.653,0.311,11,-8.062,1,0.12,0.95,0,0.34,0.726,94.896,4
spotify:track:3kcKOrtT1BXuPsRibb6Rt9,"Si maritau Rosa","Festa all'Italiana, Vol. 2","Complesso Privitera",2010-08-09,178706,24,false,,2024-05-22T11:01:00Z,"traditional folk","DV More",0.542,0.488,9,-5.677,0,0.0284,0.667,0,0.336,0.741,108.362,3
spotify:track:2u6543R3MpcfRFFBiPEKm5,"Porta Romana - 1997 Digital Remaster","Milano Canta N. 1 / Il Teatrino De ""I Gufi"" N. 2","I Gufi",2004-01-01,278268,12,false,,2024-05-22T11:01:00Z,"italian singer-songwriter","CAPITOL MUSIC",0.691,0.185,5,-8.367,1,0.0399,0.925,0,0.111,0.0783,135.41,4
spotify:track:1nF1jO6TR4OgaPRMLyUpnz,"Fronni d'Alia","Curannera","Yaraka",2023-04-28,212906,7,false,,2024-05-22T11:01:00Z,"","Zero Nove Nove",0.433,0.664,7,-7.228,1,0.0387,0.309,0.00115,0.13,0.589,82.024,4
spotify:track:4cdK03GFKwuWJAFY4tHjhk,"Japri ssu barcuni","Chi fatica se more 'e famme","Ars Nova Napoli",2016-06-24,268285,15,false,,2024-05-22T11:01:00Z,"canzone napoletana,traditional folk","Apogeo Records",0.332,0.448,9,-10.812,1,0.0517,0.534,0.00000242,0.08,0.444,139.607,4
spotify:track:1juggfjcuGt5kyCCrRnu8o,"Santu Paulu delle Tarante","Taranta d'amore","Ambrogio Sparagna & Orchestra Popolare Italiana dell'Auditorium Parco della Musica",2009-11-30,217200,6,false,,2024-05-22T11:01:00Z,"traditional music,traditional folk","Parco della Musica Records",0.667,0.856,7,-3.462,1,0.0632,0.372,0.000361,0.0156,0.863,94.025,4
spotify:track:59gkQ5vJDcfscatIFJ6o9r,"Torna a Surriento","La dolce vita di Roma, Vol. 1","Roberto Murolo",2014-01-01,111773,31,false,,2024-05-22T11:01:00Z,"canzone napoletana,italian singer-songwriter","Soundtrack Records",0.566,0.027,9,-16.68,1,0.0408,0.994,0.0028,0.1,0.244,79.425,3
spotify:track:3cUOyBoZuFsgYgPAHsixU6,"Tarantella Murgiana","Tre Tarante","Arakne Mediterranea",2001-06-01,284264,11,false,,2024-05-22T11:01:00Z,"traditional folk","4323884 Records DK2",0.613,0.537,0,-8.934,1,0.0414,0.136,0,0.035,0.897,124.234,4
spotify:track:705N33juYKZ1XQf5xTEtLQ,"'O marenariello","Canzone napoletana. Piccola Enciclopedia, Vol. 1, 2, 3","Massimo Ranieri",2015-11-27,307266,22,false,,2024-05-22T11:01:00Z,"canzone napoletana,italian singer-songwriter","RCA Records Label",0.476,0.171,7,-11.135,1,0.0328,0.933,0.000852,0.0903,0.255,105.148,4
spotify:track:40dMazBp60k27Ra5kW4ag9,"Vitti 'na crozza","Il cammino della speranza / Vogghiu 'i ti viju","Otello Profazio",2025-04-21,172933,25,false,,2024-05-22T11:01:00Z,"","8736008 Records DK",0.536,0.0653,3,-16.068,1,0.0385,0.874,0,0.0909,0.525,129.632,4
spotify:track:1yEHayb6XO2WJaY0xhUwD5,"Strambot Piemontes","I canti popolari del Piemonte e della Val D'Aosta","Roberto Balocco",2011-01-01,184842,6,false,,2024-05-22T11:01:00Z,"traditional folk","Italia Yesterday",0.632,0.347,1,-9.691,0,0.0521,0.954,0.00215,0.109,0.745,129.797,4
spotify:track:7Kda0hpd5puoDLO2sXlele,"Chiamate Napoli 081","La tradizione la sceneggiata","Mario Merola",2015-01-28,245706,28,false,,2024-05-22T11:01:00Z,"canzone napoletana,neomelodico","BIDERI SpA",0.298,0.482,6,-6.272,0,0.0291,0.569,0.0000102,0.125,0.468,174.116,3
spotify:track:0MB6HX1wIMkrKokFi4ExZm,"Lo porti un bacione a Firenze","Sulla carrozzella","Narciso Parigi",1986-03-11,236080,26,false,,2024-05-22T11:01:00Z,"","Vedette Records",0.46,0.26,2,-11.234,1,0.0617,0.949,0.0000897,0.0963,0.39,80.7,3
spotify:track:0Cm0jD60oLGE18tO5lNTEd,"J'Abruzzu","Viva l'Italia, Vol. 8 (Nun ce pensà)","Tequila e Montepulciano Band",2018-04-09,261360,8,false,,2024-05-22T11:01:00Z,"polka","Musicomania Produzioni Discografiche",0.662,0.301,0,-9.036,1,0.027,0.695,0,0.131,0.319,86.472,3
spotify:track:0cWuxG1xRavqm4wrGBPwjR,"Stornellata romana","Stornelli a la romana","Alvaro Amici",1972-01-01,246382,12,false,,2024-05-22T11:01:00Z,"","Saar Srl",0.357,0.33,1,-11.809,0,0.0395,0.117,0,0.191,0.668,149.923,4
spotify:track:6CFqAZ9ze05VstJi58bbFT,"Cade L'Uliva (Caschi La Foje)","Bella Ciao","Il Nuovo Canzoniere Italiano",1989-01-01,87266,11,false,,2024-05-22T11:01:00Z,"traditional music","Bravo Records",0.335,0.094,2,-12.114,1,0.0354,0.849,0,0.153,0.455,113.645,3
spotify:track:1yGMl2y66PbTwXpYXtnA51,"Firenze sogna","Giorgio Consolini","Giorgio Consolini",2006-11-01,204746,11,false,,2024-05-22T11:01:00Z,"","DV More",0.321,0.411,7,-7.569,1,0.0313,0.389,0.00000433,0.306,0.354,112.283,3
spotify:track:4ubSueZJEiv4gZYj6tBAgv,"Quando l'alber comincia a fiorire","Le canzoni degli emigranti, Vol. 1 (Songs of the Emigrants - A cura di A. Virgilio Savona)","Antonio, Giorgio e Daniela",1971-04-14,143053,15,false,,2024-05-22T11:01:00Z,"traditional folk","I Dischi dello Zodiaco",0.684,0.166,9,-12.975,1,0.0288,0.9,0,0.106,0.594,103.865,4
spotify:track:4bnFZIqtyumTb5WdVKtSet,"Guapparia","La tradizione la sceneggiata","Mario Merola",2015-01-28,229400,21,false,,2024-05-22T11:01:00Z,"canzone napoletana,neomelodico","BIDERI SpA",0.368,0.449,4,-9.519,0,0.0342,0.674,0,0.079,0.59,135.946,3
spotify:track:1d54tnBZeEXn2tqYr1OJJT,"Acqua Chi Curri (Italy)","Folk Songs from Sicily","Matilde Politi",2010-02-01,170000,12,false,,2024-05-22T11:01:00Z,"traditional music","ARC",0.371,0.0817,9,-16.221,0,0.0396,0.951,0.00586,0.0842,0.451,113.424,4
spotify:track:5FsQmXRCFv4qVz9zqtaSY2,"Sciur padrun da li beli braghi bianchi","Bella Ciao","Il Nuovo Canzoniere Italiano",1989-01-01,124266,13,false,,2024-05-22T11:01:00Z,"traditional music","Bravo Records",0.683,0.391,0,-12.078,1,0.0903,0.847,0,0.606,0.837,117.591,4
spotify:track:5q2Xsl970yUT9wvlYDSmIj,"Comme facette mammetta?","O Sole Mio: Neapolitan and Italian Songs","Ronald Naldi",2003,191586,15,false,,2024-05-22T11:01:00Z,"canzone napoletana","Romeo Records",0.466,0.289,7,-13.428,1,0.0541,0.91,0.000543,0.597,0.665,97.302,4
spotify:track:322pu376pt3xNBizN4svJb,"L'emigrante che prega","Festa all'Italiana, Vol. 2","Complesso Privitera",2010-08-09,146093,11,false,,2024-05-22T11:01:00Z,"traditional folk","DV More",0.347,0.536,0,-8.882,0,0.0479,0.686,0.000456,0.135,0.829,203,3
spotify:track:7hhPBcZRTxAr39xEi5g9Ef,"O mugugno","Trallalero Levantìn","Orchestra Bailam;Canterini Genovesi",2019-06-21,303786,5,false,,2024-05-22T11:01:00Z,"","Felmay",0.59,0.703,9,-4.381,1,0.0412,0.0464,0.000243,0.349,0.668,144.89,4
spotify:track:35ZJUtSqVaMgCVaPnExiFh,"San Lazzaro delle Puglie","La Puglia di Matteo Salvatore","Matteo Salvatore",1973-05-30,152653,18,false,,2024-05-22T11:01:00Z,"","Quadrifoglio",0.358,0.1,9,-20.183,1,0.0394,0.968,0.902,0.107,0.381,129.008,4
spotify:track:4jP5RCMNElNUcSlNkjFZbl,"Alfonso Valzer","Emilia Romagna: Concerto a Bologna","I Suonatori della Valle del Savena",2002-01-01,177346,6,false,,2024-05-22T11:01:00Z,"traditional music,polka","Nota - Geos",0.456,0.437,4,-11.024,0,0.473,0.933,0.311,0.905,0.966,204.157,3
spotify:track:65YZOwdr2Lei2hed9XmLZd,"Lanterna de Zena","Animantiga","Patrizia Gattaceca;Esmeralda Sciascia;Laura Parodi",2019-06-21,76786,1,false,,2024-05-22T11:01:00Z,"","OrangeHomerecords",0.296,0.0625,1,-13.067,1,0.0282,0.891,0,0.129,0.158,85.237,4
spotify:track:2ep57Vpujxvzk2PTL7a4QW,"La madunnina","Fanfara 'A. Robino' Legnano","Fanfara 'A. Robino' Legnano",2008-01-10,107096,7,false,,2024-05-22T11:01:00Z,"traditional folk","Silvius",0.706,0.228,10,-11.928,1,0.0508,0.983,0.964,0.394,0.958,137.821,4
spotify:track:2gt4DBcF5HSLo7fAIGqKBs,"Valzer della povera gente","Festa all'Italiana, Vol. 2","Narciso Parigi",2010-08-09,152160,8,false,,2024-05-22T11:01:00Z,"","DV More",0.737,0.312,7,-10.608,1,0.0341,0.862,0,0.148,0.669,95.968,3
