Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1grvqYbhgqJxwdzeY1vgSb,"No One Like You - 2015 - Remaster","Blackout","Scorpions",1982-03-29,238866,65,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:39:29Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.441,0.795,9,-2.853,0,0.043,0.0168,0.0000024,0.166,0.699,118.146,4
spotify:track:1TeKDrgczhz1UvfpjzyjHD,"Limbo Man","Mojo Skyline","The Dust Coda",2021-03-26,263156,36,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:44:14Z,"","Earache Records Ltd",0.549,0.932,8,-4.218,1,0.108,0.000901,0,0.0686,0.666,144.945,4
spotify:track:0IAi36i5dpsIv0lHllEank,"Bottle of Jack","Flames","Bonafide",2016,240000,41,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:44:49Z,"hard rock","Off Yer Rocka Recordings",0.569,0.76,1,-5.31,1,0.0313,0.00034,0.0908,0.297,0.418,130.1,4
spotify:track:6jPsYEa8d58nypgc7Cruo6,"Hotter Than Hell","Runnin' Wild (Special Edition)","Airbourne",2007,243357,29,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:45:37Z,"hard rock","Nettwerk Music Group",0.44,0.953,9,-3.571,1,0.08,0.00279,0.249,0.338,0.331,165.099,4
spotify:track:71G50gDC8L1ADs2MFPTMhx,"Sweet Mary C","The Last Great Hope","Electric Mary",2014-11-03,184093,38,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:46:36Z,"blues rock","Listenable records",0.313,0.889,5,-4.108,1,0.0438,0.000848,0.00952,0.235,0.329,88.913,4
spotify:track:71cWHhV018hztNkCC45Ayo,"Heartbreak Station","Heartbreak Station","Cinderella",1990-01-01,268840,53,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:51:37Z,"glam metal,glam rock,hard rock","Island Mercury",0.597,0.51,7,-9.5,1,0.0283,0.326,0.0539,0.0554,0.288,114.729,4
spotify:track:0IXpUl1fn2QZcBavfuq0H4,"Living After Midnight","British Steel","Judas Priest",1980,210133,61,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T11:56:24Z,"heavy metal,metal,hard rock,glam metal","Sony Music CG",0.61,0.824,4,-6.046,1,0.0534,0.0136,0.00000175,0.0606,0.819,134.992,4
spotify:track:33j9ZDRyZn5pre5kvZ65Nm,"Superheroes","Rocket Ride","Edguy",2006-01-20,199533,44,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T12:02:36Z,"power metal,symphonic metal,speed metal,metal,heavy metal,progressive metal","Nuclear Blast",0.593,0.911,5,-3.922,1,0.0791,0.00408,0,0.158,0.512,133.043,4
spotify:track:0sa1kd1ZDMHopmdY66GcOQ,"Live It Up","Black Dog Barking","Airbourne",2013-05-17,265086,57,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T12:09:44Z,"hard rock","Nettwerk Music Group",0.369,0.92,3,-4.665,1,0.0381,0.00492,0.727,0.191,0.503,142.982,4
spotify:track:2nLtzopw4rPReszdYBJU6h,"Numb","Meteora","Linkin Park",2003-03-25,187520,88,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T12:27:02Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
spotify:track:115wUdN4SETElOUi4sKVBq,"Alias","A Sense Of Purpose","In Flames",2008-04-04,289240,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T16:32:09Z,"melodic death metal,metal,death metal","Fighter Street Records",0.427,0.934,10,-3.838,0,0.0622,0.0177,0.000895,0.21,0.324,170.105,4
spotify:track:3ZFwuJwUpIl0GeXsvF1ELf,"Nothing Else Matters","Metallica","Metallica",1991-08-12,388733,4,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-13T18:30:24Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings",0.558,0.364,4,-11.258,0,0.0265,0.0505,0.00000502,0.0753,0.17,142.171,3
spotify:track:77gY3WsOnEsq9JOWgBmdLj,"Whiskey In The Jar","Garage, Inc.","Metallica",1998-11-24,304893,3,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T07:09:19Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings",0.511,0.972,10,-3.751,1,0.0413,0.00000536,0.00101,0.19,0.532,132.97,4
spotify:track:57bgtoPSgt236HzfBOd8kj,"Thunderstruck","The Razors Edge","AC/DC",1990-09-24,292333,87,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T08:57:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
spotify:track:7fDLMKC6UElQgHjcPvzQgs,"Drive-By Shooter","Hallelujah","Razzmattazz",2019-02-08,210786,31,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T08:59:04Z,"hard rock,blues rock","7hard",0.582,0.893,9,-4.003,1,0.0492,0.0000853,0.000842,0.0979,0.846,140.044,4
spotify:track:6R7ePNxaItldEoCd0txdqO,"Get Busy Livin'","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,217333,19,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T09:03:44Z,"hard rock","Nettwerk Music Group",0.475,0.929,2,-2.751,1,0.0628,0.00011,0.244,0.104,0.499,136.189,4
spotify:track:6Nm8h73ycDG2saCnZV8poF,"Dragula","Hellbilly Deluxe","Rob Zombie",1998-01-01,222826,79,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T09:12:25Z,"industrial metal,industrial rock,alternative metal,metal,nu metal","Geffen",0.59,0.963,0,-6.489,0,0.0676,0.0000875,0.000105,0.0781,0.586,125.033,4
spotify:track:0bRNszTbTFLNlunAeh7eom,"Sharp Dressed Man (2008 Remaster)","Eliminator","ZZ Top",1983-03-23,258026,76,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T09:41:12Z,"southern rock,classic rock,blues rock,rock","BMG Rights Management (US) LLC",0.601,0.859,5,-5.264,1,0.0276,0.000359,0.00124,0.0871,0.446,125.144,4
spotify:track:5icQzyVNu2gsJQwokqG0xR,"Rattle Your Bones","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,156546,29,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T09:43:42Z,"hard rock","Nettwerk Music Group",0.503,0.99,8,-3.678,1,0.136,0.00036,0.000724,0.0525,0.243,136.945,4
spotify:track:7qNKEYWvvwrjF8s7eUuGsO,"Hounds of Hell","In The Darkness","Dead Soul",2013-10-23,305120,23,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T12:25:21Z,"","Razzia Notes",0.591,0.7,2,-6.846,1,0.0241,0.0000883,0.843,0.131,0.447,100.995,4
spotify:track:6EHMdyYukZbWazMHAuWIKO,"Touch The Rainbow","Axxis 2","Axxis",1995,212906,29,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T12:30:09Z,"power metal,heavy metal","spin records",0.572,0.709,11,-10.567,0,0.0342,0.155,0.00299,0.098,0.693,93.088,4
spotify:track:0SKwlWsjgQuAAuUvLSyuBe,"So viele Fragen","Schwarz auf Weiss","Ohrenfeindt",2023-06-23,229782,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T12:34:28Z,"","Metalville",0.608,0.835,0,-3.617,1,0.0348,0.0318,0.00000615,0.281,0.351,124.014,4
spotify:track:4Rxvi74lUQRo2W0VECschg,"Close My Eyes Forever (feat. Lzzy Hale)","Device","Device;Lzzy Hale",2013-04-02,276026,40,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T12:42:25Z,"","Warner Records",0.384,0.707,9,-6.256,0,0.035,0.0000186,0.011,0.169,0.183,135.463,4
spotify:track:4AJGaPCvod4mWjBLWPfH3b,"And We Run (feat. Xzibit)","Hydra (Deluxe Edition)","Within Temptation;Xzibit",2014-02-04,230066,55,true,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T12:49:23Z,"symphonic metal,gothic metal,gothic rock,power metal,metal,west coast hip hop,gangster rap,g-funk,old school hip hop,hardcore hip hop,hip hop","Force Music Recordings",0.544,0.829,6,-4.591,0,0.0458,0.0525,0.00000115,0.0615,0.173,129.005,4
spotify:track:6tPfKOT79d7cHfo7q9GyEJ,"Tanz nackt.","Tanz nackt.","Ohrenfeindt",2018-08-31,230200,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T13:11:07Z,"","Metalville",0.799,0.558,0,-4.068,1,0.0398,0.00535,0.0113,0.0846,0.497,119.499,4
spotify:track:3nnH0YtiQdnu6yEj0wnBom,"Auf die Fresse ist umsonst","Auf die Fresse ist umsonst (Deluxe Edition)","Ohrenfeindt",2013-08-30,158213,6,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T13:11:35Z,"","AFM Records",0.665,0.828,0,-2.982,1,0.0509,0.00259,0.00000164,0.375,0.822,119.972,4
spotify:track:3o7ucr8OMLXzaWkmPs1dLA,"Motormädchen","Halbzeit! - Lebenslänglich Rock'n'Roll","Ohrenfeindt",2019-11-22,197142,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T14:54:28Z,"","Metalville",0.629,0.819,0,-3.009,1,0.0345,0.00638,0.0000389,0.414,0.365,88.017,4
spotify:track:35zwdnMhebt8gLF4WaCUMz,"In the Middle of the Night","The Unforgiving","Within Temptation",2011-03-25,311626,54,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T18:08:44Z,"symphonic metal,gothic metal,gothic rock,power metal,metal","Force Music Recordings",0.502,0.892,8,-4.014,1,0.0309,0.000197,0.000345,0.384,0.346,100.038,4
spotify:track:0gmEnlnbyzYgMu5FBEFzKY,"Sie hat ihr Herz an St. Pauli verloren","Halbzeit! - Lebenslänglich Rock'n'Roll","Ohrenfeindt",2019-11-22,193481,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T18:09:07Z,"","Metalville",0.673,0.88,0,-2.687,1,0.0355,0.0149,0.00000343,0.159,0.608,132.009,4
spotify:track:3VpwD6kDNfI4DxKoq5lfA0,"N.i_T-R_(O)","Nitro","The Sidh",2014-10-28,268986,43,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:25:04Z,"celtic,celtic rock","Artis Records",0.503,0.746,0,-8.576,0,0.0744,0.00121,0.738,0.11,0.533,128.007,4
spotify:track:09WdQ3OX4gNKfJLx2q2ep2,"Blonde, Bad and Beautiful","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,229240,52,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:25:31Z,"hard rock","Nettwerk Music Group",0.555,0.954,9,-2.79,1,0.0566,0.0000277,0.00552,0.0769,0.513,131.424,4
spotify:track:0mfJuMgABes0TFMbiWvAMh,"Where the Angels Fly","Where the Angels Fly","U.D.O.;Das Musikkorps Der Bundeswehr",2020-09-18,306049,30,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:27:17Z,"heavy metal,norsk rock,metal,power metal,speed metal","AFM Records",0.49,0.776,9,-8.182,0,0.0313,0.0183,0.0000524,0.293,0.365,89.996,4
spotify:track:2LQbBzrXkgQHnCDUmHjReH,"Too Much, Too Young, Too Fast","Runnin' Wild (Special Edition)","Airbourne",2007,226706,60,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:29:54Z,"hard rock","Nettwerk Music Group",0.588,0.873,2,-4.011,1,0.0518,0.00122,0.00122,0.225,0.398,114.03,4
spotify:track:6nDHNHOVNuWK48N24Fktcs,"Wait A Minute My Girl","Servant Of The Mind (Deluxe)","Volbeat",2021-12-03,140053,58,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:30:07Z,"rock,metal","Vertigo Berlin",0.409,0.936,1,-5.712,0,0.0524,0.0000698,0.00126,0.622,0.678,183.981,4
spotify:track:71LmwNWHchuDe1QwrEKsB1,"God Was Never on Your Side","Kiss of Death","Motörhead",2006-08-29,261186,60,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:31:10Z,"heavy metal,metal,speed metal,hard rock,rock","Sanctuary Records",0.293,0.887,3,-4.629,0,0.0876,0.162,0.00065,0.103,0.183,175.922,4
spotify:track:1ZvPPexW1i3wCp28jYlVdF,"Raise the Flag","No Guts. No Glory (Special Edition)","Airbourne",2010-03-05,213146,49,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:31:49Z,"hard rock","Nettwerk Music Group",0.303,0.998,2,-2.668,1,0.0917,0.0000357,0.104,0.132,0.211,171.945,4
spotify:track:3ear11tYbMEmNDm2lxZTqL,"Lola Montez","Outlaw Gentlemen & Shady Ladies (Deluxe Version)","Volbeat",2013-01-01,267680,65,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:35:30Z,"rock,metal","Vertigo Berlin",0.513,0.875,2,-4.819,1,0.0336,0.000139,0.0000328,0.0715,0.677,151.986,4
spotify:track:53h1ZSLWi8hVWF9DWKNXVh,"Die By The Blade","From Hell With Love","Beast In Black",2019-02-08,194838,61,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:37:04Z,"power metal,symphonic metal,metal","Nuclear Blast",0.552,0.864,8,-6.523,0,0.0375,0.000931,0.0199,0.0856,0.898,140.986,4
spotify:track:1KyA5lXW7cAgMLwxRdVAu3,"Life's a Bitch","Life's a Bitch","Accept",2019-04-19,226093,47,true,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:37:11Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Nuclear Blast",0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,4
spotify:track:5UY1H04zmALat9j3VF98wO,"I Give as Good as I Get","Rev-Raptor","U.D.O.",2011-05-20,258098,45,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:38:25Z,"heavy metal,norsk rock,metal,power metal,speed metal","AFM Records",0.533,0.722,2,-10.233,0,0.0286,0.0107,0.0015,0.134,0.302,109.953,4
spotify:track:6OcE7aXYmNEwF6H7Ei9Y3q,"King for a Day","Bringer of Pain","Battle Beast",2017-02-17,275439,53,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:38:58Z,"power metal,symphonic metal,metal,heavy metal","Nuclear Blast",0.601,0.933,6,-5.925,0,0.0499,0.00104,0.000224,0.217,0.733,104.987,4
spotify:track:6gNzfdbahSRSFl1g58H5eR,"En Livstid I Krig","Carolus Rex (Swedish)","Sabaton",2012-05-25,344413,57,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:39:50Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Nuclear Blast",0.44,0.683,0,-5.813,0,0.0326,0.0161,0.00000199,0.604,0.164,136.118,4
spotify:track:1eTITUsIx371Q77XfXQ9XM,"The Final Solution","Coat of Arms","Sabaton",2010-05-21,296773,54,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:40:15Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Nuclear Blast",0.491,0.965,9,-3.378,0,0.0679,0.012,0.000216,0.0955,0.54,93.074,4
spotify:track:39m87lOMd5ccENPVvAT7gH,"Bismarck","Bismarck","Sabaton",2019-05-17,313984,63,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:40:51Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Stuffed Beaver Ltd.",0.505,0.859,6,-5.546,0,0.0431,0.00346,0.0012,0.263,0.434,95.036,4
spotify:track:7MhVulvgewNe3ex678MKfh,"A Lifetime Of War","Carolus Rex (English)","Sabaton",2012-05-25,345413,47,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:41:25Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Nuclear Blast",0.407,0.708,0,-5.871,0,0.0387,0.0176,0,0.389,0.158,136.056,4
spotify:track:59GoTVkhQLmbXzOmRnqHze,"Monkey Boy Highway","And Then It Got Ugly","Rhino Bucket",2006-04-18,190866,13,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:42:26Z,"glam metal,hard rock","Acetate Records",0.587,0.801,8,-4.108,1,0.0513,0.146,0.00000371,0.152,0.614,124.73,4
spotify:track:46iKhgMuQTvOTq4vknELaL,"The Devil Sent You","Get Used To It","Rhino Bucket",1992,245373,25,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:43:10Z,"glam metal,hard rock","Rhino/Warner Records",0.621,0.905,1,-7.223,1,0.0367,0.0204,0.00461,0.0844,0.471,140.588,4
spotify:track:2TwhhBqEOpGepaSkEUsVkI,"Everything You Do","The Last Real Rock N' Roll","Rhino Bucket",2017-04-21,195344,15,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T21:43:46Z,"glam metal,hard rock","Acetate Records",0.545,0.716,1,-4.916,1,0.0349,0.000289,0.000493,0.0519,0.553,146.027,4
spotify:track:08irH52vpSQqYM8ckrsZqg,"Breakin' Outta Hell","Breakin' Outta Hell","Airbourne",2016-09-23,232425,56,true,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:02:52Z,"hard rock","Spinefarm",0.433,0.99,2,-3.427,1,0.154,0.0000545,0.751,0.153,0.231,172.067,4
spotify:track:2XjeZEdPK7Qo66Z7ONp854,"Back In the Game","Black Dog Barking (Special Edition)","Airbourne",2013-05-17,205506,55,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:03:30Z,"hard rock","Nettwerk Music Group",0.586,0.96,0,-2.967,1,0.0691,0.00267,0.215,0.23,0.445,97.006,4
spotify:track:0nTiEhQGihSefnVOKzsLmm,"Driving In Style","Heat Wave","Thundermother",2020-07-31,223666,52,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:03:41Z,"hard rock","AFM Records",0.495,0.948,9,-3.295,0,0.0527,0.0000098,0.00000194,0.0891,0.418,90.021,4
spotify:track:43ToXiDoNOqhPIOL4VNENc,"The Undertaker","Too Mean to Die","Accept",2021-01-29,337533,37,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:06:59Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Nuclear Blast",0.626,0.744,4,-8.592,1,0.0408,0.0152,0.0956,0.303,0.295,124.989,4
spotify:track:2tjb6V24kf6sDUdEFNf3m9,"Fighting the World","Fighting the World","Manowar",1987-01-01,230560,53,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:07:30Z,"power metal,heavy metal,metal,hard rock","Atlantic Records",0.649,0.909,6,-6.988,0,0.0729,0.0000363,0.469,0.0787,0.623,131.919,4
spotify:track:5elkjiK2pzK9OULktf9HCh,"Rebel In The F.D.G.","The Headless Children","W.A.S.P.",1989,308244,44,true,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:07:59Z,"glam metal,heavy metal,glam rock,hard rock,metal","Snapper Classics",0.407,0.967,5,-4.406,0,0.0696,0.00058,0.874,0.33,0.634,166.615,4
spotify:track:2CgXyaryyuxl35iMlvanD8,"Princess of the Dawn","Restless And Wild","Accept",1982,375466,46,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:08:08Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Epic/Portrait",0.649,0.584,2,-10.308,1,0.0421,0.038,0.117,0.446,0.478,128.851,4
spotify:track:5RqBfTw7YCqnzRd6GfZQod,"Dirt Bound","Somethings Drippin","Bonafide",2009-10-30,223840,40,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-14T22:11:13Z,"hard rock","Black Lodge Records",0.565,0.852,9,-3.73,1,0.076,0.0214,0.00000287,0.537,0.413,149.88,4
spotify:track:1ziSLaHbCQHhn9BSCQnIzY,"Rust","Repeat Until Death","Bombus",2016-02-26,244093,24,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-15T07:30:28Z,"stoner metal,stoner rock","Century Media",0.52,0.79,5,-5.125,1,0.0407,0.0000117,0.0029,0.104,0.733,117.003,4
spotify:track:1ZySgoASSztooJ5vBNdRB0,"Everybody Loves Eileen - Live","Rock'n Milan (Live)","STEELHEART",2018-12-07,553787,0,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-15T08:52:05Z,"glam metal,glam rock","Frontiers Records s.r.l.",0.371,0.651,7,-9.865,1,0.0401,0.000197,0.0881,0.375,0.528,139.33,4
spotify:track:2kUzt5LsTUR0ggquP7O3eN,"Whatever You Want","Whatever You Want","Status Quo",1979,243546,63,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-18T07:49:40Z,"glam rock,blues rock","UMC (Universal Music Catalogue)",0.56,0.705,2,-6.761,1,0.0498,0.772,0.00259,0.264,0.501,122.456,4
spotify:track:2yB5zm0GSd4BCop7HmmuCL,"The Last of the Mohicans (Metal Version) [Extended]","The Last of the Mohicans (Metal Version) [Extended]","METALHAWK",2019-09-04,464239,37,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-19T14:37:02Z,"","METALHAWK",0.15,0.469,0,-10.73,1,0.0366,0.000722,0.861,0.156,0.169,98.209,4
spotify:track:55ggUiMmTXrGtJAPQSnHoh,"Runnin' Wild","Runnin' Wild","Airbourne",2007-01-01,218266,42,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-19T15:12:29Z,"hard rock","Capitol Records",0.47,0.954,10,-3.739,1,0.0888,0.000123,0.346,0.188,0.369,161.999,4
spotify:track:3kKJBIdoG2By1x8SeuZ3VS,"Respect the Wind - 2023 Remaster","The Collection II","Van Halen",2023-10-06,347166,22,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-19T21:31:29Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.358,0.481,7,-10.838,0,0.0277,0.037,0.845,0.139,0.0622,167.873,3
spotify:track:00tmEPlqeqbtSxdnUSasmX,"Sata kesää, tuhat yötä - Boogie Woogie Dancing Shoes","Sata kesää, tuhat yötä - Boogie Woogie Dancing Shoes","Toni Wirtanen",2014-11-03,174880,4,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-21T11:49:09Z,"finnish pop,finnish rock,finnish hip hop,iskelmä","WM Finland",0.622,0.926,0,-4.636,1,0.0331,0.000256,0.00401,0.154,0.623,128.024,4
spotify:track:1RNwniZkJqdw9LMkkyynjx,"Nemo","Once","Nightwish",2004-06-07,276200,65,false,31rpowy4sdgjueopedqjacrdo6w4,2024-03-25T13:41:00Z,"symphonic metal,gothic metal,power metal,metal,folk metal,gothic rock","Nuclear Blast",0.494,0.735,0,-6.326,0,0.0348,0.000185,0.0000838,0.086,0.359,125.042,4
