Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5DkwgbwtvFzj7ITGkaSGxS,"Fortunate Son","Fortunate Son","The Dead Daisies",2019-07-26,203520,37,false,,2024-11-12T16:18:09Z,"hard rock","Spitfire Music",0.305,0.864,0,-4.772,1,0.0516,0.00000535,0,0.344,0.322,141.994,4
spotify:track:5hmAx18RDdlqvN1ikcPCC1,"Step Aside","See Where The Night Goes","Goodbye June",2022-02-18,247895,51,true,,2024-11-12T16:18:09Z,"blues rock","Earache Records",0.666,0.724,1,-5.548,1,0.0462,0.022,0.00342,0.074,0.261,127.905,4
spotify:track:2XvVueul226rT8g4DQuKSK,"Killed by Death","All the Aces","Motörhead",2022-04-15,278373,58,false,,2024-11-12T16:18:09Z,"heavy metal,metal,speed metal,hard rock,rock","BMG Rights Management (UK) Ltd.",0.388,0.956,6,-6.037,0,0.0471,0.00115,0.000573,0.464,0.24,134.589,4
spotify:track:29uKzagduhFDTWPCjqaGOg,"Gimme All Your Lovin'","Eliminator","ZZ Top",1983-03-23,241080,70,false,,2024-11-12T16:18:09Z,"southern rock,classic rock,blues rock,rock","BMG Rights Management (US) LLC",0.63,0.788,5,-6.7,1,0.0298,0.00313,0.0233,0.0883,0.629,120.058,4
spotify:track:2lRhq1ZfHNiaVNHkTWeXUv,"Long Live Rock N Roll","Long Live Rock N Roll (Deluxe Edition)","Rainbow",1978,261733,52,false,,2024-11-12T16:18:09Z,"hard rock,aor,metal,heavy metal","UMC (Universal Music Catalogue)",0.345,0.924,7,-7.767,0,0.0553,0.00376,0,0.122,0.434,142.378,4
spotify:track:7zVpUAOuXY7pHHSm21jFEq,"Wild Side","Girls, Girls, Girls (Deluxe Version)","Mötley Crüe",1987-05-15,283693,68,false,,2024-11-12T16:18:09Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.602,0.874,0,-5.613,1,0.037,0.0074,0.0011,0.303,0.456,115.094,4
spotify:track:5UZS4MsPlUYmdPTh7wQVSD,"Three Chords","See Where The Night Goes","Goodbye June",2022-02-18,227753,47,false,,2024-11-12T16:18:09Z,"blues rock","Earache Records",0.671,0.846,7,-5.394,1,0.0951,0.198,0.00000148,0.245,0.646,132.067,4
spotify:track:7mVYYM1jFHP5d5ygTgjrf6,"When I'm Gone","Dirty Honey","Dirty Honey",2019-03-22,205090,51,false,,2024-11-12T16:18:09Z,"","Dirty Honey",0.445,0.917,1,-3.17,1,0.0512,0.000294,0.000463,0.118,0.582,90.979,4
spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,"Whiskey In The Jar","Garage Inc.","Metallica",1998-01-01,304693,75,false,,2024-11-12T16:18:09Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.511,0.97,10,-3.72,1,0.0414,0.0000056,0.00136,0.18,0.566,132.986,4
spotify:track:7kn8PMqB1Cx3qnzB0Slayd,"Presence of Mind","Presence of Mind","Dynazty",2020-01-30,255986,36,false,,2024-11-12T16:18:09Z,"power metal,symphonic metal,metal","AFM Records",0.505,0.934,8,-7.717,1,0.0498,0.00237,0.00000571,0.217,0.248,95.061,4
spotify:track:58VTMFtsoe0E0vSX1pV03h,"Blame It on the Boom Boom","Between the Devil & the Deep Blue Sea (Special Edition)","Black Stone Cherry",2011-05-27,189133,54,false,,2024-11-12T16:18:09Z,"southern rock,post-grunge,hard rock","Roadrunner Records",0.574,0.889,10,-3.44,1,0.0524,0.00207,0.0000112,0.0333,0.784,116.007,4
spotify:track:2VQu9SsyDcJg3UcyeGqiAQ,"She Won't Let You Go","She Won't Let You Go","Inglorious",2020-11-20,218393,18,false,,2024-11-12T16:18:09Z,"hard rock,aor,arena rock","Frontiers Records s.r.l.",0.549,0.942,1,-3.558,1,0.0653,0.0000274,0.0000302,0.293,0.435,124.003,4
spotify:track:2W8D424Qf6Okc16P25aHPi,"House of Noise","House of Noise","Massive Wagons",2020-07-17,216785,41,false,,2024-11-12T16:18:09Z,"","Earache Records Ltd",0.61,0.816,0,-5.065,0,0.0323,0.00173,0,0.0357,0.826,142.095,4
spotify:track:4Zc7TCHzuNwL0AFBlyLdyr,"Run to the Hills - 2015 Remaster","The Number of the Beast (2015 Remaster)","Iron Maiden",1982,233506,72,false,,2024-11-12T16:18:09Z,"heavy metal,metal,hard rock,rock","Parlophone UK",0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4
spotify:track:5eJRh54QRcvBsYuqJV3ST1,"Had Enough","Below The Belt","Danko Jones",2010,222214,49,false,,2024-11-12T16:18:09Z,"","Bad Taste Records",0.423,0.894,11,-3.54,0,0.0953,0.00116,0,0.147,0.408,187.853,4
spotify:track:79wVMF2iOCML96gdWYqO9L,"Again","The Human Condition","Black Stone Cherry",2020-10-30,235672,51,false,,2024-11-12T16:18:09Z,"southern rock,post-grunge,hard rock","Mascot Records",0.625,0.928,1,-3.058,1,0.0316,0.000106,0.00168,0.0937,0.449,98.03,4
spotify:track:2XfjJf7EpHlYdWd8OnjAtO,"Th1rt3en or Nothing","Four by Four","Backyard Babies",2015-08-28,225600,41,false,,2024-11-12T16:18:09Z,"punk","GAIN",0.58,0.94,1,-4.325,1,0.0828,0.00231,0.0000192,0.0779,0.563,123.072,4
spotify:track:58dBJivB6lbAY5irCuAxJX,"Rock You Like a Hurricane - 2015 - Remaster","Love At First Sting","Scorpions",1984-03-27,253666,68,false,,2024-11-12T16:18:09Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.402,0.873,4,-3.209,0,0.0586,0.00484,0.000073,0.157,0.684,125.443,4
spotify:track:29JWEtCvi5bhX9YYkiXaKY,"Against the Wall","Against the Wall","Mason Hill",2020-09-18,261386,18,false,,2024-11-12T16:18:09Z,"","7Hz Productions",0.566,0.699,3,-6.526,0,0.0296,0.000228,0,0.34,0.472,126.043,4
spotify:track:1nemRFgJG6WIAtNwKArjXt,"Blue On Black","And Justice for None (Deluxe)","Five Finger Death Punch",2018-05-18,274615,48,false,,2024-11-12T16:18:09Z,"metal,groove metal,heavy metal,hard rock,rock","Eleven Seven Music",0.509,0.843,7,-5.628,1,0.0275,0.00104,0.0000121,0.0882,0.479,156.073,4
spotify:track:6qxi41lmbH35MT29bqlL4k,"We Rock","The Last In Line","Dio",1984,273866,52,false,,2024-11-12T16:18:09Z,"heavy metal,metal,hard rock","EMI",0.327,0.873,9,-10.779,0,0.0514,0.00000499,0.0172,0.247,0.48,153.012,4
spotify:track:3NIr4XQQPuAkDocn46dDUW,"Medusa","Medusa","Inglorious",2021-01-08,234857,15,true,,2024-11-12T16:18:09Z,"hard rock,aor,arena rock","Frontiers Records s.r.l.",0.543,0.888,5,-2.978,0,0.0414,0.000569,0.00000159,0.377,0.475,96.024,4
spotify:track:3uMmllZo1AfoEnVT4ENCD3,"Highway Star - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,366136,67,false,,2024-11-12T16:18:09Z,"hard rock,classic rock,rock","Universal Music",0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4
spotify:track:7aOor99o8NNLZYElOXlBG1,"Highway Tune","From The Fires","Greta Van Fleet",2017-11-10,180640,70,false,,2024-11-12T16:18:09Z,"rock","Lava Music/Republic Records",0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,4
spotify:track:6Wn3pdFtAcnYJyJVITwt7N,"Girls Got Rhythm","Highway to Hell","AC/DC",1979-07-27,203918,66,false,,2024-11-12T16:18:09Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.512,0.979,4,-4.267,0,0.156,0.0513,0.00102,0.358,0.535,137.794,4
spotify:track:0vqZ2u5pftJ3LSqI2pOCqf,"Take A Bow","Mammoth II","Mammoth",2023-08-04,414445,43,false,,2024-11-12T16:18:09Z,"","BMG Rights Management (US) LLC",0.468,0.947,8,-6.389,1,0.0743,0.0000405,0.832,0.0781,0.462,150.05,4
spotify:track:0N8CbXLlX71ltJ20Qu6Bfz,"Where the Wind Blows","Burn the Ships","Blacktop Mojo",2017-03-10,265082,50,false,,2024-11-12T16:18:09Z,"","Snafu Records",0.512,0.903,6,-2.974,1,0.0477,0.0000555,0.00165,0.0648,0.659,146.984,4
spotify:track:712cvetPbOegLiirMnU1ye,"Nice Boys","Rose Tattoo","Rose Tattoo",1978-11-01,172466,42,false,,2024-11-12T16:18:09Z,"hard rock","Albert Productions",0.358,0.885,4,-11.828,1,0.0363,0.0000519,0.0066,0.275,0.757,198.737,4
spotify:track:64ywvJE5j3PmRHzuah2WKR,"I Wanna Rock","Stay Hungry","Twisted Sister",1984-05-10,183390,69,false,,2024-11-12T16:18:09Z,"glam metal,glam rock","BMG Rights Management (US) LLC",0.503,0.914,2,-2.972,1,0.0717,0.00507,0.0137,0.355,0.67,106.244,4
spotify:track:0L7zm6afBEtrNKo6C6Gj08,"Painkiller","Painkiller","Judas Priest",1990-09-26,365826,67,false,,2024-11-12T16:18:09Z,"heavy metal,metal,hard rock,glam metal","Columbia",0.435,0.987,1,-4.667,0,0.16,0.000195,0.0879,0.268,0.1,103.162,4
spotify:track:6ZtrGCcn38kGImt2GPFbJB,"Shot In The Dark","Shot In The Dark","AC/DC",2020-10-07,185131,50,false,,2024-11-12T16:18:09Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.599,0.787,2,-4.708,1,0.0338,0.0000207,0.0000527,0.064,0.822,114.065,4
spotify:track:3vV3cr2TpPqFk07zxYUbla,"Cum on Feel the Noize","Metal Health","Quiet Riot",1983,290960,70,false,,2024-11-12T16:18:09Z,"glam metal,hard rock,glam rock","Epic/Legacy",0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
spotify:track:5Z8EDau8uNcP1E8JvmfkZe,"School's Out","School's Out","Alice Cooper",1972,210106,67,false,,2024-11-12T16:18:09Z,"glam rock,hard rock,glam metal,proto-punk,classic rock","Rhino/Warner Records",0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4
spotify:track:4Yqy0GpeDEXLibWJCZyQew,"Kickstart My Heart","Dr. Feelgood","Mötley Crüe",1989-09-02,282653,81,false,,2024-11-12T16:18:09Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4
spotify:track:6BXztVWo3N8Gm9MpjRYKHf,"Bitter Harvest","Distant Thunder","Black Swamp Water",2018-08-24,359989,29,false,,2024-11-12T16:18:09Z,"southern rock","Mighty Music",0.444,0.892,5,-4.596,1,0.0508,0.0000849,0.00802,0.172,0.508,150.003,4
spotify:track:3CIOopLwvyMvXk97ZEksKO,"Ace of Spades","Ace of Spades (Expanded Edition)","Motörhead",1980-11-08,168320,73,false,,2024-11-12T16:18:09Z,"heavy metal,metal,speed metal,hard rock,rock","Sanctuary Records",0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4
spotify:track:5Y2myqmZH2D83n04mbznFe,"Death by Rock and Roll","Death by Rock and Roll","The Pretty Reckless",2020-05-15,234476,43,false,,2024-11-12T16:18:09Z,"","Century Media",0.493,0.943,4,-3.321,1,0.0608,0.000679,0.00897,0.134,0.493,96.997,4
spotify:track:2KCJYwlBWxdlwyIYckIf6V,"Rag Doll","Permanent Vacation","Aerosmith",1987-01-01,265693,61,false,,2024-11-12T16:18:09Z,"classic rock,rock","Aerosmith P&D - Geffen",0.579,0.954,4,-3.947,1,0.0558,0.583,0,0.139,0.583,93.448,4
spotify:track:0ElAcOj8tudMA6X6KZ7SMO,"Children of the Grave - 2009 Remaster","Master of Reality","Black Sabbath",1971-07-21,315893,66,false,,2024-11-12T16:18:09Z,"metal,heavy metal,rock,stoner rock,doom metal,hard rock","Sanctuary Records",0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4
spotify:track:11FvComd16zZX61DrlP3o1,"Do Your Worst","Do Your Worst","Rival Sons",2018-09-14,210850,40,false,,2024-11-12T16:18:09Z,"blues rock,modern blues","Atlantic Records",0.391,0.8,2,-2.761,1,0.0523,0.00977,0.00000308,0.329,0.398,83.81,4
spotify:track:4OROzZUy6gOWN4UGQVaZMF,"The Trooper - 2015 Remaster","Piece of Mind (2015 Remaster)","Iron Maiden",1983,252733,76,false,,2024-11-12T16:18:09Z,"heavy metal,metal,hard rock,rock","Parlophone UK",0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4
spotify:track:1imjOta3P3L3ZYZiT1cYMr,"Screamin’ At The Sky","Screamin’ At The Sky","Black Stone Cherry",2023-07-06,204917,21,false,,2024-11-12T16:18:09Z,"southern rock,post-grunge,hard rock","Mascot Records",0.344,0.989,8,-3.332,1,0.0778,0.00000534,0.873,0.201,0.289,175.966,4
spotify:track:6QrC8IQV29mwLgLMW1zGmm,"Last Day Under The Sun","Rewind, Replay, Rebound (Deluxe)","Volbeat",2019-08-02,287400,54,false,,2024-11-12T16:18:09Z,"rock,metal","Vertigo Berlin",0.558,0.879,4,-3.794,1,0.0401,0.000862,0.00195,0.0544,0.448,115.037,4
spotify:track:14EORgkbXqIx5K4Haucmnb,"Absolute Zero","House of Gold & Bones, Part 1","Stone Sour",2012-10-17,229840,66,true,,2024-11-12T16:18:09Z,"post-grunge,alternative metal,nu metal","Roadrunner Records",0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941,4
spotify:track:01qLRZjy5hnWDdqKuM6AJh,"Pressure and Time","Pressure & Time","Rival Sons",2011-06-21,196773,48,false,,2024-11-12T16:18:09Z,"blues rock,modern blues","Sacred Tongue Recordings",0.406,0.919,0,-4.675,0,0.103,0.000933,0.0000992,0.0726,0.601,93.274,4
spotify:track:4elLmEx9JOvhWDnjXCDzXP,"Bird On A Chain","Bird On A Chain","Florence Black",2020-08-21,172571,35,false,,2024-11-12T16:18:09Z,"","Florence Black Records",0.281,0.946,10,-4.443,0,0.111,0.00000681,0.00000835,0.345,0.553,140.053,4
spotify:track:5a9Nl10qT0mLOzNwc26OlD,"Bustle and Flow","Bustle and Flow","The Dead Daisies",2020-09-25,220935,14,false,,2024-11-12T16:18:09Z,"hard rock","The Dead Daisies Pty Limited",0.447,0.881,8,-6.367,1,0.0659,0.000158,0.0173,0.121,0.642,97.998,4
spotify:track:0m3Wkftervmm67dkpwunXj,"Toys And Flavors","High Visibility","The Hellacopters",2000-10-16,212506,42,false,,2024-11-12T16:18:09Z,"garage rock,punk","Universal Music AB",0.289,0.933,10,-5.243,0,0.119,0.00183,0.0000101,0.255,0.587,151.634,4
spotify:track:00i9VF7sjSaTqblAuKFBDO,"Talk To Me (feat. Lzzy Hale)","Talk To Me (feat. Lzzy Hale)","Apocalyptica;Lzzy Hale",2020-08-21,208021,48,false,,2024-11-12T16:18:09Z,"symphonic metal","Silver Lining Music",0.409,0.877,2,-5.865,0,0.0602,0.00329,0,0.222,0.403,177.928,4
spotify:track:4k7HTbpyFhYyaks0Kd2OoW,"When Legends Rise","When Legends Rise","Godsmack",2018-04-27,172826,56,false,,2024-11-12T16:18:09Z,"alternative metal,nu metal,hard rock,rap metal,metal","Spinefarm",0.44,0.916,4,-4.224,0,0.264,0.000237,0.0000195,0.0897,0.402,124.085,4
spotify:track:1RFwZJOaf4W6OPGrSOrVnL,"You're To Blame","Mammoth","Mammoth",2021-06-11,246276,41,false,,2024-11-12T16:18:09Z,"","EX1 Records",0.503,0.944,9,-4.057,1,0.242,0.0000725,0.000511,0.0547,0.433,93.544,4
spotify:track:30c8zHaC2J7vVsZLl21W1C,"One Way Out","ONE WAY OUT","Florence Black",2019-07-05,201769,27,false,,2024-11-12T16:18:09Z,"","Florence Black Records",0.72,0.748,8,-8.286,1,0.0431,0.0000883,0.00876,0.0699,0.433,129.974,4
spotify:track:7CDyOmz7pHLRto1NObZlEc,"Love Become Law","Love Become Law","The Cherry Truck Band;Black Stone Cherry;Monster Truck",2020-07-09,266897,34,false,,2024-11-12T16:18:09Z,"southern rock,post-grunge,hard rock","Mascot Records",0.562,0.955,7,-2.931,1,0.0387,0.00000581,0.00629,0.343,0.657,128.01,4
spotify:track:2NJ5fMRTfFZofOaTccEN9k,"Dirty Little Thing","Contraband","Velvet Revolver",2004,236600,49,false,,2024-11-12T16:18:09Z,"grunge","RCA Records Label",0.267,0.991,9,-3.821,1,0.106,0.0000456,0.0664,0.175,0.288,167.61,4
spotify:track:5sdighSadfa2o9eqtMqGkC,"Caught in the Middle","A Deeper Cut","The Temperance Movement",2018-02-16,160946,39,false,,2024-11-12T16:18:09Z,"blues rock,modern blues","Earache Records Ltd",0.429,0.923,4,-3.967,1,0.0371,0.00121,0,0.306,0.716,176.121,4
spotify:track:36h5JAbSei6u5AcZJji05T,"Blood In The Water","Blood In The Water","Ayron Jones",2023-03-17,217582,37,false,,2024-11-12T16:18:09Z,"","Big Machine Records / John Varvatos Records",0.256,0.651,11,-6.814,0,0.0378,0.00038,0.00000736,0.11,0.0763,77.89,4
spotify:track:756CJtQRFSxEx9jV4P9hpA,"I Believe in a Thing Called Love","Permission to Land","The Darkness",2003-07-07,216453,71,false,,2024-11-12T16:18:09Z,"glam metal","Atlantic Records",0.453,0.892,4,-2.259,1,0.0781,0.0518,0.0000259,0.214,0.628,128.148,4
spotify:track:20jxte7i7KwDwSTnDxUXfW,"Devil You Know","Devil You Know","Electric Mob",2020-03-03,251501,23,false,,2024-11-12T16:18:09Z,"","Frontiers Records s.r.l.",0.387,0.755,6,-7.734,1,0.0748,0.0805,0,0.1,0.487,167.949,4
spotify:track:3O7LU72UPGoCzrOFU6LqGd,"Eat The Rich","Get A Grip","Aerosmith",1993-01-01,250600,52,false,,2024-11-12T16:18:09Z,"classic rock,rock","Aerosmith P&D - Geffen",0.573,0.932,11,-5.252,0,0.053,0.00324,0.000909,0.357,0.658,122.963,4
spotify:track:2WVWmSXw34CnnUBcR24jcZ,"It's So Easy","Appetite For Destruction (Super Deluxe Edition)","Guns N' Roses",1987-07-21,202693,40,true,,2024-11-12T16:18:09Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.388,0.989,8,-6.181,1,0.162,0.0206,0.0000116,0.126,0.199,150.77,4
spotify:track:3lN8PP6R2IxbLP05QpYXng,"Born To Be Wild - Single Version","Steppenwolf","Steppenwolf",1968-01-01,212893,74,false,,2024-11-12T16:18:09Z,"classic rock,acid rock","Geffen*",0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
spotify:track:2bjhL0R008zyqJyJzdPrSS,"Black Rose - Michael Vox Version","Seal The Deal & Let's Boogie (Deluxe)","Volbeat",2016-06-03,237838,43,false,,2024-11-12T16:18:09Z,"rock,metal","Vertigo Berlin",0.489,0.881,4,-3.697,1,0.0555,0.00904,0,0.0849,0.539,162.004,4
spotify:track:4Pp7tPCBM9ywQexWvCz6iH,"Bulletproof","When Legends Rise","Godsmack",2018-04-27,177048,57,false,,2024-11-12T16:18:09Z,"alternative metal,nu metal,hard rock,rap metal,metal","Spinefarm",0.391,0.908,5,-3.267,0,0.134,0.000199,0,0.154,0.646,162.249,4
