Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6dkCYwWsPCV0853qAwZ9MH,"Heawood’s Hills","Heawood’s Hills","Alessandro Penna;Hjalmun The Bard",2022-11-28,129062,41,false,dfiechter2,2025-03-27T20:57:35Z,"celtic,medieval,space music","984125 Records DK",0.488,0.0957,9,-25.446,0,0.031,0.239,0.662,0.217,0.176,79.984,4
spotify:track:49TRdj76rVB4fOyjLVzfoB,"Hill Fort","Scotland","Derek Fiechter;Brandon Fiechter",2015-11-30,204193,11,false,dfiechter2,2015-12-05T17:41:32Z,"medieval,celtic","Various Artists",0.477,0.53,4,-14.155,0,0.03,0.0659,0.617,0.465,0.513,61.998,4
spotify:track:6h993Akm8LklpggSwJu9uj,"Last Dance of the Maypole","Last Dance of the Maypole","Karen Biehl",2025-05-02,164000,21,false,dfiechter2,2025-05-02T08:35:59Z,"","MCX",0.515,0.201,7,-14.62,0,0.0321,0.881,0.852,0.303,0.474,97.144,3
spotify:track:4bJsWgvfzUuD5EohGRl2e1,"Aunt Maggie's Pie","Aunt Maggie's Pie","Torben Fugger",2024-12-13,135468,10,false,dfiechter2,2024-12-14T17:37:26Z,"celtic,space music","Artistfy Music",0.374,0.271,2,-11.219,1,0.0295,0.749,0.000815,0.187,0.331,168.515,3
spotify:track:6fOQmXGOFqeN6OCrciwf37,"Sunrise","Sunrise","Borja Feal;Edu Andérez;Highlanders",2025-04-18,307466,9,false,dfiechter2,2025-04-21T23:12:04Z,"celtic","Borja Feal, Edu Andérez and Highlanders",0.53,0.42,2,-8.658,1,0.0356,0.61,0.96,0.099,0.64,94.787,4
spotify:track:6q9YnCjXL2kTXSI3nhBuGd,"Lunar Celebration","A Weakness for the Moon","Roxane Genot",2020-10-23,201888,0,false,dfiechter2,2020-10-23T22:28:44Z,"medieval,celtic","2020 Roxane Genot",0.314,0.206,9,-12.669,0,0.0349,0.257,0.000778,0.0711,0.417,170.027,3
spotify:track:1gF7XU6v5JhfdjoypP6f0n,"Lands of Magic","Celtic Journey","Ean Grimm",2020-10-30,332598,0,false,dfiechter2,2021-02-15T18:44:49Z,"medieval,celtic,renaissance","Ean Grimm",0.616,0.265,7,-18.782,0,0.0353,0.979,0.973,0.111,0.757,126.96,4
spotify:track:1yfQcZvnS3KBesBOlBfMKn,"Adventurer","Moment in Time","The Gothard Sisters",2025-10-17,193986,39,false,dfiechter2,2025-11-11T03:34:50Z,"celtic","Independent",0.484,0.718,2,-6.653,1,0.0378,0.281,0.537,0.0536,0.637,123.02,4
spotify:track:6aMwbdDCPn0uoQyDLUK445,"The Hidden Land","The Hidden Land","Melantos",2023-12-15,278887,3,false,dfiechter2,2023-12-17T05:48:12Z,"medieval,celtic","Melantos",0.166,0.349,4,-9.739,0,0.0323,0.684,0.757,0.139,0.179,83.924,3
spotify:track:0ERMmU2SgFPk077eKje7qf,"Coalminer's Reel / Sonny Martin's Reel","A Notre Dame Experience","The O'Neill Brothers",2024-10-23,156827,13,false,dfiechter2,2025-03-05T23:46:45Z,"lullaby","Shamrock-n-Roll, Inc.",0.471,0.504,7,-10.453,1,0.0393,0.75,0.955,0.13,0.766,112.378,4
spotify:track:5QvmNyC94mSAgHtujRbomu,"The Gap of Dreams","The Gap of Dreams","Reverie Road;Winifred Horan;John Williams;Katie Grennan;Utsav Lal",2023-10-13,326299,6,false,dfiechter2,2023-12-17T05:43:47Z,"celtic,traditional folk","5648875 Records DK2",0.384,0.593,7,-6.421,1,0.0402,0.93,0.567,0.291,0.856,121.744,4
spotify:track:50ohRp8xMYznRn7rXTLkjr,"Wild Mountain Thyme - 2022 Remastered Version","Book of Zeal, Vol. 2 (2022 Remastered Version)","Bart Zeal;Rachel Hardy",2022-08-15,285818,10,false,dfiechter2,2024-04-30T20:35:21Z,"sea shanties,celtic","Bart Zeal",0.508,0.113,0,-14.346,1,0.0318,0.882,0.000475,0.109,0.269,109.825,3
spotify:track:1b9y1Cq8O5L5txvLjDXoPQ,"Bilbo Baggins","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,272307,9,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.22,0.165,1,-17.83,0,0.0406,0.983,0.976,0.0824,0.246,78.986,4
spotify:track:11aoeksS4UDAdEBL8PbeYD,"County Down","Misty Morning Shore","Olivia Bradley;Dave Curley",2023-11-03,327610,15,false,dfiechter2,2025-03-19T02:34:15Z,"celtic","Olivia Bradley",0.616,0.221,10,-10.575,1,0.0304,0.908,0,0.104,0.258,126.019,4
spotify:track:5kdUCoU0xaKTAD7qIt7j6S,"Sorcerer's Secrets in Elaria","Tales of Secret Elven Groves","Alessandro Penna;Hjalmun The Bard",2023-11-23,118593,27,false,dfiechter2,2025-03-27T20:52:47Z,"celtic,medieval,space music","984125 Records DK",0.568,0.255,2,-15.117,0,0.0377,0.334,0.0086,0.333,0.492,147.927,3
spotify:track:0fO7sQln43noE5NBuutJSD,"Song of the Sea Dragon","Tales of the Sea","The Wandering Jester",2024-11-26,165516,4,false,dfiechter2,2024-11-26T23:05:39Z,"medieval","The Wandering Jester's Records",0.704,0.392,2,-9.888,0,0.0303,0.898,0.976,0.126,0.687,116.068,3
spotify:track:6iprjNaoI6J8h0akXQDEXv,"Clan's Dance","Sonata Celtica","Trinaluna",2025-08-07,237048,2,false,dfiechter2,2025-08-15T20:04:25Z,"celtic","Urban Records",0.435,0.723,4,-7.529,0,0.044,0.178,0.411,0.105,0.321,125.015,4
spotify:track:5kFANXwjUvenNNfsnlqpq2,"Sentiero Antico (Celtic Folk Rock)","Sentiero Antico (Celtic Folk Rock)","Claudio Patuto",2025-10-17,184882,5,false,dfiechter2,2025-10-21T10:01:53Z,"","CP",0.533,0.816,2,-11.713,1,0.0312,0.0206,0.0192,0.257,0.777,101.971,4
spotify:track:0IDxXhNHl8SbG5Gmx80wAg,"Azeriari","Azeriari","Tartalo Music;Ian Fontova",2021-10-28,237852,32,false,dfiechter2,2021-10-29T17:46:39Z,"celtic,medieval","Deruweid",0.393,0.569,2,-14.574,1,0.0833,0.95,0.947,0.132,0.468,124.957,3
spotify:track:0M5Bd7I6qEscE1HjJhEpb2,"Pretty girl Milking a cow","Pretty girl Milking a cow","Borja Feal;Edu Andérez;Highlanders",2025-05-02,290720,8,false,dfiechter2,2025-06-01T19:43:27Z,"celtic","Borja Feal, Edu Andérez and Highlanders",0.193,0.428,9,-7.836,0,0.0369,0.173,0.282,0.0752,0.318,51.705,4
spotify:track:4sfLKpmaxnPYSdPbR80Kkt,"Bag End","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,206000,14,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.0674,0.0381,5,-18.479,1,0.0416,0.945,0.97,0.121,0.19,61.526,4
spotify:track:6MQ7kPC3JDHNfvvePASIXr,"Second Breakfast","Moment in Time","The Gothard Sisters",2025-10-17,204853,39,false,dfiechter2,2025-11-11T03:33:04Z,"celtic","Independent",0.479,0.613,2,-6.833,1,0.0357,0.565,0.0558,0.146,0.6,113.347,4
spotify:track:5rpWJ0ZW5QVx9kfUhOha2g,"The Isle of Innisfree","The Isle of Innisfree","Shere Fraser;John Hamilton",2024-09-27,137189,21,false,dfiechter2,2024-09-27T18:29:54Z,"neoclassical","Shere Fraser and John Hamilton",0.391,0.0612,7,-23.336,1,0.0636,0.991,0.848,0.101,0.185,59.198,3
spotify:track:7kxXdZvIWU5ek8PTBlwwah,"Magic Mist","World Heroes : Celts","Ihsan Dincer",2022-05-06,133874,4,false,dfiechter2,2022-10-18T05:28:16Z,"","776852 Records DK",0.332,0.605,7,-9.79,1,0.0287,0.691,0.781,0.242,0.522,179.87,3
spotify:track:21dCbmXzk3Y0QcLMnxt1aG,"Singing the Tradition","The Ginger Dancer","Joel Bezerra",2023-12-08,168239,19,false,dfiechter2,2024-08-28T20:43:34Z,"medieval","For Play",0.515,0.325,10,-8.166,1,0.0271,0.513,0.000266,0.164,0.31,140.017,3
spotify:track:1kruKXao8TxM4JNOlVpGTZ,"Wind Off the Sea","Wind Off the Sea","Open Road Folk Music",2023-07-21,190689,0,false,dfiechter2,2023-08-30T22:22:37Z,"indie folk","Tim Janis Ensemble",0.318,0.227,2,-19.049,1,0.0329,0.921,0.928,0.122,0.117,155.247,4
spotify:track:26DzHwr7HPG6GxuG4KmKGF,"Haelorian Athe (Bonus Track)","Legend","Tartalo Music",2018-12-20,178331,12,false,dfiechter2,2020-07-25T00:53:57Z,"celtic,medieval","Deruweid",0.0764,0.491,4,-12.61,0,0.0714,0.125,0.00429,0.115,0.204,179.35,3
spotify:track:72aqms0i8lvFztlhRw4SIK,"A Celtic Lullaby","The Celtic Collection, Vol. 1","OrigIn",2024-10-31,155863,3,false,dfiechter2,2024-11-03T17:34:50Z,"","8166140 Records DK",0.433,0.435,2,-8.09,0,0.0291,0.00748,0.873,0.151,0.037,144.041,3
spotify:track:5Q0SOhET5n2XOVegSz1u4U,"Naked and Bare","Naked and Bare","Reverie Road;Winifred Horan;John Williams;Katie Grennan;Utsav Lal",2024-02-06,244178,3,false,dfiechter2,2024-02-08T19:01:36Z,"celtic,traditional folk","5648875 Records DK2",0.244,0.224,4,-10.471,0,0.0409,0.981,0.183,0.105,0.189,149.406,3
spotify:track:23GYh7VN0Hxp5mlJa9gpOh,"La Fleur De L'orage","La Fleur De L'orage","Light of Vega",2024-02-15,269458,4,false,dfiechter2,2024-07-31T17:47:44Z,"celtic","Independent",0.5,0.528,5,-6.658,1,0.0305,0.874,0.215,0.124,0.193,119.985,4
spotify:track:4RGqFVS359KQyapnjz6Cw7,"Pibroch by the sea","Pibroch by the sea","Borja Feal;Edu Andérez;Highlanders",2025-04-04,352592,8,false,dfiechter2,2025-04-21T23:08:14Z,"celtic","Various Artists",0.285,0.617,9,-10.65,1,0.0383,0.018,0.302,0.067,0.192,123.811,4
spotify:track:1tSw3fj3oVG60hKv9hHSsM,"Meriadoc Brandybuck","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,217005,10,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.322,0.106,5,-21.553,1,0.0341,0.946,0.988,0.109,0.506,110.158,4
spotify:track:6j1ks4Rqqp0C7hv8Xq7Fpm,"The Bard's Path","The Bard's Path","Mirko Mica",2024-05-03,202417,15,false,dfiechter2,2024-10-02T17:36:12Z,"","DK Records",0.235,0.292,0,-13.971,1,0.0308,0.33,0.599,0.128,0.227,135.052,4
spotify:track:4x4Fk437vJ80dGMvjiwsOl,"We Break at Dawn","The War of Wolves","The Last Retinue",2024-06-28,208175,6,false,dfiechter2,2024-08-15T22:40:48Z,"medieval,medieval metal","The Last Retinue",0.0847,0.826,0,-6.218,1,0.0663,0.0000232,0.644,0.102,0.0527,170.116,4
spotify:track:5OUwdCtwFis0aMqRqOimx8,"Fairy Glen","Celtic Lands","Tim Janis",2021-03-05,201000,0,false,dfiechter2,2023-02-24T19:26:03Z,"new age,celtic","Tim Janis Ensemble",0.431,0.445,2,-15.609,1,0.0524,0.0222,0.897,0.148,0.0334,123.091,4
spotify:track:2qVNXyuF48Mg9vcA8XqOvL,"Irish Dream","Celtic Journey","Ean Grimm",2020-10-30,133565,0,false,dfiechter2,2021-02-15T18:44:55Z,"medieval,celtic,renaissance","Ean Grimm",0.648,0.248,5,-13.303,1,0.0341,0.872,0.986,0.113,0.409,115.011,4
spotify:track:4NnPAEoMTG5gGSehoYqVWr,"Taranis","Trinux","Tartalo Music",2020-06-03,144000,24,false,dfiechter2,2020-07-25T00:48:00Z,"celtic,medieval","Deruweid",0.319,0.823,4,-9.18,0,0.045,0.0797,0.35,0.164,0.176,180.28,3
spotify:track:1imF89xKlMH4IQvrbS1QMG,"Éire","Éire","Alessandro Zangrando",2024-09-23,178730,22,false,dfiechter2,2024-09-25T17:49:44Z,"celtic","Magister Recording Area",0.368,0.449,5,-10.814,1,0.0389,0.719,0.892,0.388,0.41,125.962,4
spotify:track:5W6jGiDvXIWOutVCGIWyDb,"Peregrin Took","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,199024,7,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.5,0.12,2,-20.223,1,0.0324,0.987,0.972,0.0713,0.651,163.967,3
spotify:track:1bm9XaoQMCYkD2GEge43bd,"Irish Sky","Celtic Journey","Ean Grimm",2020-10-30,132000,0,false,dfiechter2,2021-02-15T18:45:08Z,"medieval,celtic,renaissance","Ean Grimm",0.817,0.338,0,-11.034,1,0.0432,0.805,0.922,0.11,0.479,119.979,3
spotify:track:1YSvLxaJflgT2u4oa2hdFq,"May Dance","The Celtic Heart","David Arkenstone",2018-11-29,279946,0,false,dfiechter2,2020-08-13T05:33:31Z,"celtic,new age,medieval","QDV Productions, Inc.",0.342,0.252,2,-14.752,1,0.0376,0.611,0.832,0.0802,0.17,124.8,3
spotify:track:4f3RLhoOesSodLh5sPc2ZW,"The Shire","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,488684,16,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.282,0.0466,9,-20.048,1,0.0388,0.987,0.883,0.092,0.207,76.086,4
spotify:track:6XTJep9p7LST0mBPmuZ9Ve,"Queen of the Celts","Dance of Iron","Ean Grimm",2020-07-10,209454,0,false,dfiechter2,2020-07-12T22:41:42Z,"medieval,celtic,renaissance","Ean Grimm",0.32,0.233,2,-12.216,0,0.0385,0.969,0.767,0.22,0.257,73.166,4
spotify:track:2KpPMm0KOHV3d9x8r5JLDa,"Night in Hobbiton","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,490819,14,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.286,0.0585,6,-20.371,1,0.0374,0.991,0.948,0.12,0.182,61.056,4
spotify:track:2M41bqHgVaweEV45sKiOr7,"The Fields of Athenry","Misty Morning Shore","Olivia Bradley",2023-11-03,247266,14,false,dfiechter2,2025-03-19T02:34:45Z,"celtic","Olivia Bradley",0.351,0.286,5,-7.748,1,0.0334,0.854,0,0.109,0.35,110.493,4
spotify:track:4m5R7VAV69g69MK5MNiWdt,"Aersyr's Copse","Elseridge Academy","Borough Bound",2024-05-10,215470,25,false,dfiechter2,2024-05-10T18:30:41Z,"medieval","Mankis Stankis Records",0.476,0.344,9,-12.788,0,0.031,0.594,0.151,0.138,0.0994,91.943,3
spotify:track:4UddeNVFP2Hbo9EukxebVd,"The Green Dragon","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,247105,9,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.28,0.176,8,-17.052,1,0.0465,0.976,0.893,0.189,0.553,152.635,3
spotify:track:72DEoSh0o3bE7zz6CLWZQg,"Children of the Moon - Instrumental","Tales of Olden, Vol. 2","Ian Fontova",2024-02-08,273066,25,false,dfiechter2,2024-02-11T20:04:48Z,"celtic,medieval","Ian Fontova",0.48,0.421,4,-12.439,0,0.0294,0.421,0.253,0.189,0.236,134.978,3
spotify:track:4IB1xSCkchLDGR9XPEYzjs,"Choices and Fates","Choices and Fates","Nicostrauss",2023-06-23,221647,4,false,dfiechter2,2023-06-27T17:22:03Z,"medieval,celtic","Nicostrauss",0.12,0.363,0,-12.004,1,0.0313,0.00485,0.895,0.105,0.135,83.431,4
spotify:track:0leRYqYcLoiReOa9MbmFyL,"Frodo Baggins","Middle Earth (The Shire)","Derek Fiechter;Brandon Fiechter",2025-02-20,269189,9,false,dfiechter2,2025-02-20T05:54:40Z,"medieval,celtic","Derek Fiechter & Brandon Fiechter",0.136,0.136,2,-19.707,1,0.042,0.973,0.981,0.109,0.165,147.465,4
spotify:track:5pUMq1GE0BiEbYrvoGgpaS,"Coolbanagher/The Middle Quay","The Orchard","Oisín Mac Cinnéide",2023-08-25,275113,2,false,dfiechter2,2024-01-02T03:56:37Z,"celtic","McKennedy Music",0.484,0.467,2,-9.545,1,0.041,0.63,0.894,0.335,0.865,115.285,4
spotify:track:5BzFQGJebg8b2p2utAmoes,"Calon Lân","Calon Lân","Ellen Williams",2022-02-25,210694,7,false,dfiechter2,2022-03-24T03:43:24Z,"classical crossover,opera","Vissi Records",0.316,0.413,9,-10.112,1,0.0343,0.957,0.0000384,0.0713,0.148,88.565,5
spotify:track:5EpneVYhJQfD8A8HBMTjLz,"Carrickfergus","Autumn","Traditional;Laura Auer;Michael McGoldrick",2022-11-25,204500,3,false,dfiechter2,2022-11-25T06:19:24Z,"bhajan,devotional,early music,gregorian chant,classical crossover,celtic,traditional folk,folk","Crossover Records",0.277,0.337,6,-8.929,0,0.0339,0.406,0.000032,0.201,0.207,114.864,4
spotify:track:3ZF5RUueJQRZ233I2YBN9F,"Celtic Waves","Celtic Waves","Bartlomiej Weglinski",2021-01-08,160000,23,false,dfiechter2,2021-03-06T20:44:05Z,"celtic,medieval","Weglinski Productions",0.427,0.419,7,-16.26,1,0.0446,0.934,0.856,0.398,0.412,86.958,4
spotify:track:7fUMeCWy8rOP1L6wjZakxR,"Coalminer's Reel / Sonny Martin's Reel (Instrumental Version)","Irish Melodies on Piano - Best of The O'Neill Brothers","The O'Neill Brothers",2018-06-19,156827,12,false,dfiechter2,2024-02-29T18:41:31Z,"lullaby","Shamrock-n-Roll, Inc.",0.471,0.504,7,-10.453,1,0.0393,0.75,0.955,0.13,0.766,112.378,4
spotify:track:5LtcNjzxycnFFyhc9rr00D,"Trust Thou in the Lord","Trust Thou in the Lord","MPK Christian Celtic Band;Yaron Cherniak",2024-03-01,297562,3,false,dfiechter2,2024-03-07T18:56:13Z,"celtic","MPK Christian Celtic Band",0.314,0.523,7,-7.044,1,0.0322,0.64,0,0.301,0.326,159.684,3
spotify:track:2gShX5vJ1l5NK8059wu7hd,"The Golden Thread","Dragonfly","The Gothard Sisters",2021-06-04,191480,25,false,dfiechter2,2021-06-04T18:31:10Z,"celtic","Gothard Sisters Music",0.199,0.458,11,-9.296,0,0.0333,0.165,0.574,0.307,0.327,125.846,4
spotify:track:1FV3f1VfCGMIyz9nq7fJYg,"Dragon Riders","Scotland","Derek Fiechter;Brandon Fiechter",2015-11-30,191785,16,false,dfiechter2,2015-12-05T17:41:32Z,"medieval,celtic","Various Artists",0.437,0.494,0,-14.111,1,0.038,0.000131,0.882,0.197,0.249,112.004,4
spotify:track:3UqpGhpTMqW5EonsTSxt5p,"New Horizons","New Horizons","The Gothard Sisters",2022-08-19,187918,33,false,dfiechter2,2022-08-19T04:49:54Z,"celtic","Independent",0.616,0.648,7,-5.9,1,0.0285,0.0419,0.712,0.0749,0.0862,126.012,4
spotify:track:0qZRf39fhZt5BNWdQTN3AL,"Eleanor","Just Truth","Scott Danger Bravo",2023-03-20,209500,3,false,dfiechter2,2023-04-23T18:09:10Z,"","Chinatown Records",0.191,0.41,3,-10.806,1,0.0357,0.917,0.929,0.123,0.372,83.303,4
spotify:track:6VE4sddYGu0ca7HpIwagJm,"Dance of Stones","Tales of Olden, Vol. 2","Ian Fontova",2024-02-08,200571,38,false,dfiechter2,2024-02-11T20:04:36Z,"celtic,medieval","Ian Fontova",0.655,0.532,9,-13.717,0,0.114,0.108,0.013,0.355,0.653,140.089,4
spotify:track:2If9dQixZQdMy0oXyxnGX5,"Traversing Humongous Mountains","Wildlands III","Brombaer",2023-02-16,212185,20,false,dfiechter2,2023-02-16T18:43:47Z,"celtic","Brombaer Records",0.208,0.0685,9,-22.991,0,0.0429,0.978,0.965,0.0567,0.0359,101.957,4
spotify:track:4A5k7t9UhORF9AHamFpm5n,"128 South","The Coast Road","Elizabeth Davidson-Blythe;Daniel Quayle",2022-09-30,247253,5,false,dfiechter2,2022-11-03T17:26:37Z,"celtic,medieval","Scarleod Records",0.219,0.371,2,-9.083,1,0.03,0.936,0.000141,0.285,0.415,108,4
spotify:track:5hXhmA7yiyTiY6mzWWzkP3,"Nemetona Eta Sixarbori","Legend","Tartalo Music",2018-12-20,193333,23,false,dfiechter2,2020-07-25T00:53:04Z,"celtic,medieval","Deruweid",0.326,0.727,4,-11.717,1,0.0492,0.00644,0.857,0.297,0.598,89.773,4
spotify:track:2GbUY7KSNf39C748pgvFyo,"Downton Abbey Theme 2022 Remastered","Downton Abbey Theme 2022 Remastered","John Lunn;Celtic World Orchestra",2019-07-09,247519,0,false,dfiechter2,2020-06-11T18:36:20Z,"celtic","Worldly Ent LLC",0.0882,0.378,4,-13.585,0,0.0369,0.093,0.776,0.353,0.0945,182.389,3
spotify:track:5foPNb5pet8fYSC8hC7rAw,"Teutates","Trinux","Tartalo Music",2020-06-03,170304,35,false,dfiechter2,2020-07-25T00:48:03Z,"celtic,medieval","Deruweid",0.465,0.93,5,-7.057,0,0.0515,0.0479,0.966,0.0865,0.633,66.66,4
spotify:track:2QKgngebK47yaZnG7rLDY2,"The Ferryman","The Ferryman","Patricks",2023-02-24,206026,4,false,dfiechter2,2023-03-10T18:37:02Z,"celtic,sea shanties","Maxy Sound",0.648,0.792,5,-6.661,1,0.0352,0.526,0.0000291,0.273,0.867,108.075,4
spotify:track:22HA99upOqGCSyys5bFn6v,"Masters of the Smithy","Eternal Guardians","Ean Grimm",2020-09-11,195555,0,false,dfiechter2,2021-02-15T18:41:38Z,"medieval,celtic,renaissance","Ean Grimm",0.473,0.585,4,-10.445,0,0.0308,0.615,0.12,0.622,0.373,107.967,4
spotify:track:7FDdEBjUzUG6XQv4voBX6V,"Crack the Walnut / Roger the Shrubber","Celtic Party Music: Upbeat Irish Tunes","Kennedy's Kitchen",2015-01-13,178065,7,false,dfiechter2,2023-03-06T21:43:16Z,"celtic,traditional folk","Shamrock-n-Roll, Inc.",0.508,0.451,2,-6.69,1,0.0366,0.476,0.0157,0.204,0.839,111.511,4
