Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1KYLDfzlWrcBlAbwi4DDLN,"When A Blind Man Cries (1997 Remix)","Machine Head - 25th Anniversary Edition","Deep Purple",1972-03-25,212493,62,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone Catalogue",0.518,0.272,11,-9.617,0,0.03,0.648,0.000394,0.095,0.143,129.058,4
spotify:track:2RBcYkonAofm0rYycVrCGt,"Lady Writer","Communiqué","Dire Straits",1979-06-15,224666,73,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.633,0.809,1,-8.595,0,0.0282,0.103,0.611,0.0726,0.964,147.916,4
spotify:track:3uMmllZo1AfoEnVT4ENCD3,"Highway Star - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,366136,67,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Universal Music",0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4
spotify:track:0dlTGl67UFWcKupzkxZYOn,"You Could Be Mine","Use Your Illusion II","Guns N' Roses",1991-09-18,343640,72,false,,1970-01-01T00:00:00Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.349,0.985,10,-5.676,0,0.122,0.00889,0.561,0.36,0.322,151.007,4
spotify:track:3bLfteEOjNnH7Gpa2NgSlF,"Fireball - 1996 Remaster","Fireball (25th Anniversary Edition)","Deep Purple",1971,204133,49,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone UK",0.557,0.903,6,-12.029,0,0.058,0.000672,0.0052,0.12,0.908,121.267,4
spotify:track:0fsj3HxzBHev6EJ7OLFE3r,"Double Vision","Double Vision (Expanded)","Foreigner",1978,224533,62,false,,1970-01-01T00:00:00Z,"aor,classic rock","Rhino Atlantic",0.682,0.711,9,-7.637,0,0.0325,0.179,0.0000953,0.126,0.766,129.546,4
spotify:track:1iW2ktyrQHNKZwFTvgP0Ta,"Burn - Remastered 2004","Burn (30th Anniversary Edition)","Deep Purple",1974-02-15,364933,59,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone Catalogue",0.387,0.94,7,-6.192,1,0.0376,0.0155,0.023,0.327,0.582,98.533,4
spotify:track:3620P9KJS2PDebJ9ABFitc,"18 and Life","Skid Row","Skid Row",1989-01-24,229960,72,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.303,0.648,1,-11.101,0,0.0347,0.00226,0.0000149,0.112,0.305,180.898,4
spotify:track:573Z2Dty5epeNgKsgoDOlr,"Child in Time - 1995 Remaster","Deep Purple in Rock (Anniversary Edition)","Deep Purple",1970-06-03,613440,63,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone UK",0.344,0.497,9,-9.295,0,0.0366,0.0167,0.453,0.108,0.356,127.707,4
spotify:track:3lN8PP6R2IxbLP05QpYXng,"Born To Be Wild - Single Version","Steppenwolf","Steppenwolf",1968-01-01,212893,74,false,,1970-01-01T00:00:00Z,"classic rock,acid rock","Geffen*",0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,4
spotify:track:5xu6aPH06QRtfTqwckG7Pb,"Stormbringer - 2009 Digital Remaster","Stormbringer (Remastered)","Deep Purple",1974-11,246773,50,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone Catalogue",0.345,0.915,4,-7.075,0,0.0607,0.0203,0.00000296,0.131,0.593,177.555,4
spotify:track:5Z8EDau8uNcP1E8JvmfkZe,"School's Out","School's Out","Alice Cooper",1972,210106,67,false,,1970-01-01T00:00:00Z,"glam rock,hard rock,glam metal,proto-punk,classic rock","Rhino/Warner Records",0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4
spotify:track:07W9HcJyjXPnKQSMbUcWZU,"Wasted Sunsets","Perfect Strangers","Deep Purple",1984-09-16,235960,51,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Island Def Jam",0.374,0.67,7,-7.694,1,0.0307,0.0156,0.000414,0.0924,0.362,136.548,4
spotify:track:6fybp4N6eW3bsFAvARxyVe,"Ain't Talkin' 'Bout Love - 2015 Remaster","Van Halen (Remastered)","Van Halen",1978-02-10,227800,71,false,,1970-01-01T00:00:00Z,"glam metal,classic rock,rock,hard rock","Rhino/Warner Records",0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,4
spotify:track:34ZHOp9qnbLOR2BjNKlySt,"All the Time in the World","Now What ?!","Deep Purple",2013-04-26,261493,36,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","earMUSIC",0.499,0.696,11,-6.558,0,0.0311,0.0226,0.0149,0.105,0.342,99.009,4
spotify:track:57bgtoPSgt236HzfBOd8kj,"Thunderstruck","The Razors Edge","AC/DC",1990-09-24,292333,87,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
spotify:track:6bofgga9Ld54uPgEHlr0Ne,"Demon's Eye - 1996 Remaster","Fireball (25th Anniversary Edition)","Deep Purple",1971,321333,44,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone UK",0.533,0.789,7,-9.007,1,0.0504,0.0154,0.219,0.116,0.554,119.237,4
spotify:track:7623cs9y5l1b6uPXZ4U2ny,"Crusader","Crusader","Saxon",1984,394666,46,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,speed metal","Union Square Music",0.433,0.644,9,-8.054,0,0.0381,0.000374,0.000357,0.117,0.323,91.773,4
spotify:track:5MMnwYs0hIxkENRsbkWJ2G,"Smoke On The Water - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,340742,73,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Universal Music",0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4
spotify:track:2RaA6kIcvomt77qlIgGhCT,"Breaking the Law","British Steel","Judas Priest",1980,153840,70,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,glam metal","Sony Music CG",0.362,0.961,2,-5.664,1,0.0857,0.024,0.00000935,0.159,0.491,164.019,4
spotify:track:1VJBQdDrOblSLmoZMeh1xh,"Knocking At Your Back Door","Perfect Strangers","Deep Purple",1984-09-16,425200,54,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Island Def Jam",0.524,0.818,11,-6.701,0,0.0406,0.000915,0.0000447,0.0916,0.525,121.699,4
spotify:track:6mFkJmJqdDVQ1REhVfGgd1,"Wish You Were Here","Wish You Were Here","Pink Floyd",1975-09-12,338466,83,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4
spotify:track:5S126DaCBZ8z6yh7B1Lszr,"Space Truckin' - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,272996,52,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Universal Music",0.62,0.878,9,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,4
spotify:track:6olS0TmHmsGr0hXtcBsiVM,"A Tout Le Monde - Remastered 2004","Youthanasia (Expanded Edition - Remastered)","Megadeth",1994-10-28,262133,66,false,,1970-01-01T00:00:00Z,"thrash metal,metal,heavy metal,speed metal","Capitol Records",0.272,0.747,5,-4.86,0,0.0401,0.000393,0.0000403,0.16,0.255,202.777,4
spotify:track:2FTkYd4wvAJXVEwruv3IU2,"The Unwritten Law","The House Of Blue Light","Deep Purple",1987,277533,35,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Island Mercury",0.656,0.795,0,-10.742,1,0.0364,0.00602,0.36,0.327,0.687,117.968,4
spotify:track:3vhKrSxe3fRuS5Ogis76VO,"Flight of Icarus - 2015 Remaster","Piece of Mind (2015 Remaster)","Iron Maiden",1983,230760,63,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,rock","Parlophone UK",0.368,0.917,6,-4.829,0,0.0772,0.147,0.000121,0.169,0.343,110.455,4
spotify:track:4HomPKDsqVz9xAtW2zyMO2,"King of Dreams","Slaves and Masters (Bonus Track Version)","Deep Purple",1990-10-05,326013,40,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Legacy Recordings",0.607,0.784,9,-6.035,1,0.0269,0.026,0.00124,0.16,0.643,111.871,4
spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,"Sultans Of Swing","Dire Straits","Dire Straits",1978-10-07,348400,85,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4
spotify:track:3wByUjupfz8iTROjmeJdt3,"Bad Attitude","The House Of Blue Light","Deep Purple",1987,286733,39,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Island Mercury",0.55,0.795,9,-10.423,1,0.0347,0.00109,0.0856,0.103,0.617,122.447,4
spotify:track:6qxi41lmbH35MT29bqlL4k,"We Rock","The Last In Line","Dio",1984,273866,52,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock","EMI",0.327,0.873,9,-10.779,0,0.0514,0.00000499,0.0172,0.247,0.48,153.012,4
spotify:track:2Uh9e3fTZRPBzxqNPaY7zr,"A Gypsy's Kiss","Perfect Strangers","Deep Purple",1984-09-16,312826,42,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Island Def Jam",0.519,0.893,0,-6.676,1,0.0367,0.000112,0.255,0.299,0.719,111.228,4
spotify:track:7CBFRsUz1pz1cS12soVhih,"Nightrain","Appetite For Destruction","Guns N' Roses",1987-07-21,268213,68,true,,1970-01-01T00:00:00Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.393,0.995,1,-4.946,1,0.103,0.13,0.00461,0.263,0.198,148.196,4
spotify:track:6hzu1SR1YbSRIzfSFSsGhh,"Woman From Tokyo - Remastered 2000","Who Do We Think We Are (Remastered)","Deep Purple",1973-01-13,351693,48,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone Catalogue",0.553,0.642,2,-8.418,1,0.0341,0.0045,0.00748,0.122,0.414,127.175,4
spotify:track:0QwZfbw26QeUoIy82Z2jYp,"Good Times Bad Times - 1993 Remaster","Led Zeppelin","Led Zeppelin",1969-01-12,166266,69,false,,1970-01-01T00:00:00Z,"classic rock,rock,hard rock,rock and roll","Rhino Atlantic",0.476,0.717,9,-9.192,1,0.0949,0.0382,0.0000761,0.0818,0.753,93.584,4
spotify:track:5825VU2MZhBQ2NkYucMizQ,"Anya","Speed King","Deep Purple",2005-12-30,393600,23,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","SONY BMG Catalog",0.399,0.731,7,-8.391,1,0.0385,0.000723,0.0318,0.2,0.349,149.824,4
spotify:track:1gBNoqhVLbIMuBQmXKmyLj,"I Want It All - Single Version","The Miracle (Collector's Edition)","Queen",2022-11-18,241586,67,false,,1970-01-01T00:00:00Z,"classic rock,rock,glam rock","EMI",0.222,0.832,11,-5.698,0,0.0623,0.0275,0.00000157,0.347,0.374,92.484,4
spotify:track:29cnidbkZ13mYcNXnpqlre,"Sail Away - Remastered 2004","Burn (30th Anniversary Edition)","Deep Purple",1974-02-15,352293,42,false,,1970-01-01T00:00:00Z,"hard rock,classic rock,rock","Parlophone Catalogue",0.576,0.753,9,-6.452,0,0.023,0.0506,0,0.348,0.86,95.765,4
spotify:track:5D2eCwqbHcqOnfHOCM6TnV,"No More Mr. Nice Guy","Billion Dollar Babies (Deluxe Reissue)","Alice Cooper",1973,187893,60,false,,1970-01-01T00:00:00Z,"glam rock,hard rock,glam metal,proto-punk,classic rock","Rhino/Warner Records",0.498,0.515,11,-11.985,0,0.0395,0.0936,0,0.1,0.616,127.765,4
