Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4j7GkwzZTidryYlrgvzY6u,"Big City Nights - 2015 - Remaster","Love At First Sting","Scorpions",1984-03-27,249146,58,false,,1970-01-01T00:00:00Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.499,0.936,9,-3.031,0,0.069,0.000636,0.0025,0.0658,0.662,137.627,4
spotify:track:6pivm7pNF4GyBkHNGseHCS,"Shot Down in Flames","Highway to Hell","AC/DC",1979-07-27,202954,61,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.531,0.864,7,-4.534,1,0.08,0.00164,0.132,0.884,0.665,130.722,4
spotify:track:5XeT9fYCeg1jYithrEni7v,"Bed of Nails","Trash","Alice Cooper",1989-07-25,260549,51,false,,1970-01-01T00:00:00Z,"glam rock,hard rock,glam metal,proto-punk,classic rock","Epic",0.252,0.971,10,-5.597,0,0.1,0.00295,0.0000504,0.528,0.305,137.497,4
spotify:track:7KA6U0WOHdGxWWLGPYN2Sb,"On the Turning Away","A Momentary Lapse of Reason","Pink Floyd",1987-09-08,341666,61,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.448,0.402,7,-12.135,1,0.03,0.365,0.000746,0.076,0.244,100.454,4
spotify:track:37Vzad7uGm0I9zJIFXlT4b,"Youth Gone Wild","Skid Row","Skid Row",1989-01-24,198906,66,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.535,0.718,7,-11.276,0,0.044,0.00203,0.000119,0.356,0.628,117.369,4
spotify:track:5aJdKo59veKVX8LH4gRQZA,"Kingdom Come","Heavy Fuel","Dire Straits",1991-10-21,255040,32,false,,1970-01-01T00:00:00Z,"classic rock","UMC (Universal Music Catalogue)",0.461,0.776,7,-8.483,1,0.035,0.236,0.441,0.07,0.803,177.528,4
spotify:track:3cXiUuiGpFmZ8OdAWKk8Ck,"Lick It Up","Lick It Up","KISS",1983-09-18,236640,65,false,,1970-01-01T00:00:00Z,"glam rock,glam metal,hard rock,rock,classic rock","Casablanca Records",0.681,0.773,2,-6.051,1,0.058,0.181,0.0000184,0.311,0.547,120.276,4
spotify:track:1evLWOWq8797z8c4pH6t5k,"Is There Anybody There? (2015 - Remaster)","Lovedrive","Scorpions",1979-01-15,239400,36,false,,1970-01-01T00:00:00Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.607,0.751,4,-5.995,0,0.043,0.00968,0.000148,0.112,0.95,135.947,4
spotify:track:2j0zExWFB0PowLOeoZosjK,"Touch Too Much","Highway to Hell","AC/DC",1979-07-27,266650,64,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.524,0.906,7,-4.301,1,0.0963,0.037,0.0000364,0.309,0.605,123.1,4
spotify:track:52Iro1e1FR4w59jyOLawDh,"I Need You Tonight (2008 Remaster)","Eliminator","ZZ Top",1983-03-23,378626,52,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","BMG Rights Management (US) LLC",0.654,0.654,0,-5.164,1,0.0252,0.0584,0.308,0.339,0.513,96.914,4
spotify:track:7F02x6EKYIQV3VcTaTm7oN,"Hey You","The Wall","Pink Floyd",1979-11-30,279640,74,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,4
spotify:track:5yAu4njFSdM47dfsTkQPZ2,"Runnin' Down A Dream","The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016","Tom Petty",2019-03-01,261812,69,false,,1970-01-01T00:00:00Z,"classic rock","Tom Petty - Greatest Hits",0.471,0.956,9,-6.371,1,0.0402,0.000596,0.615,0.624,0.715,169.798,4
spotify:track:7lX5thFFq1mEARXVPgJ1op,"On Every Street","On Every Street","Dire Straits",1991-09-10,301893,63,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.316,0.273,0,-11.185,1,0.0369,0.577,0.22,0.171,0.152,132.035,4
spotify:track:4bINqmqxF9EUNcRvA0TZqi,"Monkey Business","Slave to the Grind","Skid Row",1991-06-11,258265,59,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.497,0.901,6,-6.724,0,0.0511,0.00102,0.000688,0.104,0.571,96.922,4
spotify:track:0KrpQV54e8de4GKr71rrtY,"The Zoo - 2015 - Remaster","Animal Magnetism","Scorpions",1980-03-31,330466,51,false,,1970-01-01T00:00:00Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.421,0.866,9,-4.159,1,0.135,0.0609,0.328,0.36,0.225,102.943,4
spotify:track:6rAy2MsMUabbqu2VygrblP,"Givin the Dog a Bone","Back In Black","AC/DC",1980-07-25,212400,55,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.525,0.975,2,-4.372,1,0.0572,0.0704,0.0000222,0.231,0.736,132.686,4
spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,"All I Wanna Do Is Make Love To You","Brigade","Heart",1990-03-25,310893,70,false,,1970-01-01T00:00:00Z,"classic rock,aor,rock","Capitol Records",0.626,0.746,7,-8.832,1,0.0282,0.16,0,0.0618,0.8,102.896,4
spotify:track:0u90NnJ2p3Q2MIP9IaAsg5,"Sorrow","A Momentary Lapse of Reason","Pink Floyd",1987-09-08,524753,56,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.464,0.65,9,-12.541,1,0.0366,0.174,0.377,0.0728,0.15,96.313,4
spotify:track:61gWgIkR2YtkIet9XjUc7X,"Travelin' Band","Cosmo's Factory","Creedence Clearwater Revival",1970-07-24,128798,62,false,,1970-01-01T00:00:00Z,"classic rock,southern rock,country rock","Craft Recordings.",0.512,0.96,6,-4.119,1,0.0796,0.00734,0.0479,0.226,0.956,165.52,4
spotify:track:1hXtY9yeMAcxZlBvWzjwJn,"Money For Nothing - Edit","Sultans Of Swing - The Very Best Of Dire Straits","Dire Straits",1998-01-01,246840,63,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.679,0.676,2,-9.734,0,0.0371,0.0777,0.0000138,0.0938,0.8,134.238,4
spotify:track:3msL0fNKJ1Ej9SEcbsCLcM,"Bad Case Of Loving You (Doctor, Doctor)","Secrets (Expanded Edition)","Robert Palmer",1979,195506,62,false,,1970-01-01T00:00:00Z,"yacht rock","Island Records",0.671,0.829,4,-9.118,1,0.0412,0.00103,0.0000897,0.112,0.747,145.744,4
spotify:track:4dLxpsHnrfhcwFjVfd9yxP,"Pictured Life","Virgin Killer","Scorpions",1976-10-01,203866,35,false,,1970-01-01T00:00:00Z,"hard rock,glam metal,rock","BMG Rights Management GmbH",0.43,0.593,6,-10.974,0,0.0604,0.0164,0.0128,0.346,0.736,132.469,4
spotify:track:6rvldt6EoZwzogApECUCwd,"Who Made Who","Who Made Who","AC/DC",1986-05-24,207085,68,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.514,0.825,0,-5.135,1,0.0487,0.000286,0.293,0.607,0.655,125.274,4
spotify:track:2RaA6kIcvomt77qlIgGhCT,"Breaking the Law","British Steel","Judas Priest",1980,153840,70,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,glam metal","Sony Music CG",0.362,0.961,2,-5.664,1,0.0857,0.024,0.00000935,0.159,0.491,164.019,4
spotify:track:2y1HDA5FHRiLCUw2Kq4X8z,"High Hopes - Edit","Echoes: The Best of Pink Floyd","Pink Floyd",2001-11-06,419906,35,false,,1970-01-01T00:00:00Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.496,0.412,0,-11.685,0,0.0263,0.15,0.112,0.363,0.206,75.1,4
spotify:track:3620P9KJS2PDebJ9ABFitc,"18 and Life","Skid Row","Skid Row",1989-01-24,229960,72,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","BMG Rights Management (US) LLC",0.303,0.648,1,-11.101,0,0.0347,0.00226,0.0000149,0.112,0.305,180.898,4
spotify:track:4ZSDreApKOo6eQYFx9qXfD,"Tunnel Of Love","Making Movies","Dire Straits",1980-10-17,489506,67,false,,1970-01-01T00:00:00Z,"classic rock","EMI",0.488,0.792,5,-7.882,1,0.0373,0.242,0.0147,0.217,0.617,137.541,4
